ID,NodeFrom,NodeTo,R,G,X,B,S,Tap,Shift
12980005,12980013,12980000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
12980006,12980016,12980000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
12980007,12980003,12980000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
12980008,12980017,12980000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
12980009,12980010,12980000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
12980010,12980011,12980010,0.000098467,0,0.000056004,0.001261215,7.2746,1,0
12980011,12980006,12980011,0.000158707,0,0.000115916,0.003326175,7.2746,1,0
12980012,12980007,12980006,0.000158707,0,0.000115916,0.003326175,7.2746,1,0
12980013,12980009,12980007,0.000093156,0,0.000075289,0.00231795,9.3531,1,0
12980014,12980008,12980009,0.000257191,0,0.0001886,0.005302575,8.5737,1,0
12980015,12980005,12980008,0.000099604,0,0.000072173,0.002004097,8.5737,1,0
12980016,12980012,12980000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
12980017,12980004,12980000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
12990000,12990000,4662,0.00045,0,0.009,0,1000000,1,0
13000000,13000000,4669,0.00045,0,0.009,0,1000000,1,0
13010000,13010000,4674,0.00009,0,0.002782489,0,40.0104,1,0
13010001,13010013,13010000,0.000389778,0,0.000268529,0.00732015,7.2746,1,0
13010002,13010020,13010000,0.000556622,0,0.000286573,0.010011375,8.3138,1,0
13010003,13010019,13010000,0.001444844,0,0.000932978,0.03052125,6.755,1,0
13010004,13010005,13010000,0.00030408,0,0.000184924,0.006431175,8.8335,1,0
13010005,13010018,13010000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
13010006,13010021,13010000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
13010007,13010014,13010000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
13010008,13010022,13010000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
13010009,13010016,13010000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
13010010,13010017,13010000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
13010011,13010009,13010005,0.000107911,0,0.000076711,0.00262755,8.8335,1,0
13010012,13010004,13010009,0.000145822,0,0.000061769,0.001996897,6.2354,1,0
13010013,13010012,13010004,0.000216307,0,0.000101551,0.002791575,6.2354,1,0
13010014,13010002,13010012,0.000221404,0,0.000107164,0.002801925,6.5472,1,0
13010015,13010008,13010002,0.000034062,0,0.000016487,0.000431055,6.5472,1,0
13010016,13010007,13010008,0.000392533,0,0.000211311,0.003413925,6.3653,1,0
13010017,13010010,13010007,0.000206507,0,0.000111169,0.001795973,6.3653,1,0
13010018,13010006,13010010,0.000396658,0,0.000192076,0.004347,6.2354,1,0
13010019,13010011,13010006,0.000200391,0,0.000086422,0.00264015,6.2354,1,0
13010020,13010003,13010011,0.000034062,0,0.000016487,0.000431055,6.5472,1,0
13010021,13010015,13010000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
13010022,13010001,13010010,0,0,0,0.000012375,8.5737,1,0
13020000,13020000,4676,0.00045,0,0.009,0,1000000,1,0
13030000,13030000,4676,0.00045,0,0.009,0,1000000,1,0
13040000,13040000,4677,0.00045,0,0.009,0,1000000,1,0
13050000,13050000,4693,0.00045,0,0.009,0,1000000,1,0
13060000,13060000,4694,0.00009,0,0.002782489,0,40.0104,1,0
13060001,13060002,13060000,0.000389778,0,0.000268529,0.00732015,7.2746,1,0
13060002,13060009,13060000,0.000556622,0,0.000286573,0.010011375,8.3138,1,0
13060003,13060008,13060000,0.001444844,0,0.000932978,0.03052125,6.755,1,0
13060004,13060001,13060000,0.00030408,0,0.000184924,0.006431175,8.8335,1,0
13060005,13060007,13060000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
13060006,13060021,13060000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
13060007,13060013,13060021,0.000036798,0,0.000015293,0.00050895,6.2354,1,0
13060008,13060017,13060013,0.000064396,0,0.000026763,0.000890685,6.2354,1,0
13060009,13060011,13060017,0.000238836,0,0.000125009,0.003237075,6.5472,1,0
13060010,13060015,13060011,0.000204773,0,0.00010852,0.002805975,6.5472,1,0
13060011,13060010,13060015,0.000391911,0,0.000188964,0.006291675,6.2354,1,0
13060012,13060020,13060010,0.000229987,0,0.000095578,0.00318105,6.2354,1,0
13060013,13060019,13060020,0.000357653,0,0.000173116,0.0045261,6.5472,1,0
13060014,13060022,13060019,0.000187342,0,0.00009068,0.002370825,6.5472,1,0
13060015,13060016,13060022,0.000222253,0,0.000126409,0.0028467,7.2746,1,0
13060016,13060024,13060016,0.000169738,0,0.000096542,0.002174107,7.2746,1,0
13060017,13060012,13060024,0.000290133,0,0.000156187,0.00252315,6.3653,1,0
13060018,13060018,13060012,0.000059733,0,0.000032156,0.000519502,6.3653,1,0
13060019,13060014,13060018,0.000746356,0,0.000389862,0.009497025,6.5472,1,0
13060020,13060023,13060014,0.000354631,0,0.000200258,0.004539825,6.5472,1,0
13060021,13060003,13060000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
13060022,13060025,13060000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
13060023,13060005,13060000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
13060024,13060006,13060000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
13060025,13060004,13060000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
13070000,13070000,4696,0.00045,0,0.009,0,1000000,1,0
13080000,13080000,4699,0.00045,0,0.009,0,1000000,1,0
13090000,13090000,4700,0.00045,0,0.009,0,1000000,1,0
13100000,13100000,4708,0.00045,0,0.009,0,1000000,1,0
13110000,13110000,4727,0.00045,0,0.009,0,1000000,1,0
13120000,13120000,4730,0.00045,0,0.009,0,1000000,1,0
13130000,13130000,4755,0.00009,0,0.002782489,0,40.0104,1,0
13130001,13130014,13130000,0.000389778,0,0.000268529,0.00732015,7.2746,1,0
13130002,13130030,13130000,0.000556622,0,0.000286573,0.010011375,8.3138,1,0
13130003,13130029,13130000,0.001444844,0,0.000932978,0.03052125,6.755,1,0
13130004,13130005,13130000,0.00030408,0,0.000184924,0.006431175,8.8335,1,0
13130005,13130028,13130000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
13130006,13130031,13130000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
13130007,13130015,13130000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
13130008,13130032,13130000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
13130009,13130026,13130000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
13130010,13130027,13130000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
13130011,13130010,13130005,0.000107911,0,0.000076711,0.00262755,8.8335,1,0
13130012,13130004,13130010,0.000145822,0,0.000061769,0.001996897,6.2354,1,0
13130013,13130013,13130004,0.000216307,0,0.000101551,0.002791575,6.2354,1,0
13130014,13130002,13130013,0.000221404,0,0.000107164,0.002801925,6.5472,1,0
13130015,13130008,13130002,0.000034062,0,0.000016487,0.000431055,6.5472,1,0
13130016,13130007,13130008,0.000392533,0,0.000211311,0.003413925,6.3653,1,0
13130017,13130011,13130007,0.000206507,0,0.000111169,0.001795973,6.3653,1,0
13130018,13130006,13130011,0.000396658,0,0.000192076,0.004347,6.2354,1,0
13130019,13130012,13130006,0.000200391,0,0.000086422,0.00264015,6.2354,1,0
13130020,13130003,13130012,0.000034062,0,0.000016487,0.000431055,6.5472,1,0
13130021,13130009,13130024,0.000123476,0,0.000059764,0.001562603,6.5472,1,0
13130022,13130023,13130000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
13130023,13130024,13130023,0.000028133,0,0.000016001,0.00036036,7.2746,1,0
13130024,13130019,13130024,0.000106973,0,0.000047373,0.001429515,6.2354,1,0
13130025,13130018,13130019,0.000099484,0,0.000042801,0.001350945,6.2354,1,0
13130026,13130022,13130018,0.000073596,0,0.000030586,0.001017922,6.2354,1,0
13130027,13130025,13130022,0.000694889,0,0.000335262,0.009927,7.2746,1,0
13130028,13130020,13130025,0.000065076,0,0.000048129,0.0015948,8.8335,1,0
13130029,13130021,13130020,0.000057938,0,0.000045036,0.00143181,8.8335,1,0
13130030,13130017,13130021,0.000043951,0,0.00003213,0.000941063,8.5737,1,0
13130031,13130001,13130011,0,0,0,0.000012375,8.5737,1,0
13130032,13130016,13130025,0,0,0,0.000012375,8.5737,1,0
13140000,13140000,4758,0.00009,0,0.002782489,0,40.0104,1,0
13140001,13140002,13140000,0.000389778,0,0.000268529,0.00732015,7.2746,1,0
13140002,13140017,13140000,0.000556622,0,0.000286573,0.010011375,8.3138,1,0
13140003,13140016,13140000,0.001444844,0,0.000932978,0.03052125,6.755,1,0
13140004,13140001,13140000,0.00030408,0,0.000184924,0.006431175,8.8335,1,0
13140005,13140015,13140000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
13140006,13140018,13140000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
13140007,13140003,13140000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
13140008,13140019,13140000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
13140009,13140005,13140000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
13140010,13140011,13140000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
13140011,13140010,13140011,0.000715556,0,0.000415276,0.01009845,6.755,1,0
13140012,13140013,13140010,0.000174458,0,0.000091893,0.002615175,6.2354,1,0
13140013,13140009,13140013,0.000256102,0,0.000125222,0.00369315,6.2354,1,0
13140014,13140012,13140009,0.000116511,0,0.000060631,0.001529955,6.2354,1,0
13140015,13140014,13140012,0.000157116,0,0.000075827,0.002544975,6.2354,1,0
13140016,13140008,13140014,0.000140667,0,0.000080004,0.001801755,7.2746,1,0
13140017,13140007,13140008,0.000159422,0,0.000090676,0.002041987,7.2746,1,0
13140018,13140006,13140007,0.000187556,0,0.000106676,0.002402325,7.2746,1,0
13140019,13140004,13140000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
13150000,13150000,4758,0.00045,0,0.009,0,1000000,1,0
13160000,13160000,4765,0.00045,0,0.009,0,1000000,1,0
13170000,13170000,4774,0.00045,0,0.009,0,1000000,1,0
13180000,13180000,4777,0.00045,0,0.009,0,1000000,1,0
13190000,13190000,4797,0.00045,0,0.009,0,1000000,1,0
13200000,13200000,4797,0.00045,0,0.009,0,1000000,1,0
13210000,13210000,328,0.00045,0,0.009,0,1000000,1,0
13220000,13220000,328,0.00045,0,0.009,0,1000000,1,0
13230000,13230000,328,0.00045,0,0.009,0,1000000,1,0
13240000,13240000,328,0.00045,0,0.009,0,1000000,1,0
13250000,13250000,4831,0.00045,0,0.009,0,1000000,1,0
13260000,13260000,4832,0.00045,0,0.009,0,1000000,1,0
13270000,13270000,4833,0.00125,0,0.025,0,1000000,1,0
13280000,13280000,4834,0.00045,0,0.009,0,1000000,1,0
13290000,13290000,4835,0.00045,0,0.009,0,1000000,1,0
13300000,13300000,353,0.00045,0,0.009,0,1000000,1,0
13310000,13310000,4837,0.00045,0,0.009,0,1000000,1,0
13320000,13320000,4855,0.00045,0,0.009,0,1000000,1,0
13330000,13330000,4859,0.00009,0,0.002782489,0,40.0104,1,0
13330001,13330002,13330000,0.000389778,0,0.000268529,0.00732015,7.2746,1,0
13330002,13330009,13330000,0.000556622,0,0.000286573,0.010011375,8.3138,1,0
13330003,13330008,13330000,0.001444844,0,0.000932978,0.03052125,6.755,1,0
13330004,13330001,13330000,0.00030408,0,0.000184924,0.006431175,8.8335,1,0
13330005,13330007,13330000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
13330006,13330010,13330000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
13330007,13330003,13330000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
13330008,13330013,13330000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
13330009,13330012,13330013,0.000705644,0,0.000417969,0.018441675,8.3138,1,0
13330010,13330015,13330012,0.000137991,0,0.000057347,0.001908607,6.2354,1,0
13330011,13330014,13330015,0.000470756,0,0.000277102,0.0064134,7.2746,1,0
13330012,13330021,13330012,0.000340382,0,0.000141458,0.0047079,6.2354,1,0
13330013,13330020,13330021,0.000212889,0,0.000103044,0.00269415,6.5472,1,0
13330014,13330018,13330020,0.000171511,0,0.000092613,0.00153018,6.3653,1,0
13330015,13330011,13330018,0.000039329,0,0.000021486,0.000384458,6.3653,1,0
13330016,13330022,13330021,0.000491289,0,0.00020884,0.006715125,6.2354,1,0
13330017,13330017,13330022,0.00039168,0,0.000210849,0.0034065,6.3653,1,0
13330018,13330016,13330017,0.000213729,0,0.000107151,0.002189408,6.2354,1,0
13330019,13330019,13330016,0.000217764,0,0.000103311,0.00266265,6.2354,1,0
13330020,13330005,13330000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
13330021,13330006,13330000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
13330022,13330004,13330000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
13340000,13340000,4863,0.00045,0,0.009,0,1000000,1,0
13350000,13350000,4864,0.00045,0,0.009,0,1000000,1,0
13360000,13360000,4866,0.00045,0,0.009,0,1000000,1,0
13370000,13370000,4868,0.00045,0,0.009,0,1000000,1,0
13380000,13380000,4891,0.00045,0,0.009,0,1000000,1,0
13390000,13390000,4902,0.00045,0,0.009,0,1000000,1,0
13400000,13400000,4894,0.00045,0,0.009,0,1000000,1,0
13410000,13410000,4896,0.00045,0,0.009,0,1000000,1,0
13420000,13420000,4923,0.00045,0,0.009,0,1000000,1,0
13430000,13430000,4941,0.00045,0,0.009,0,1000000,1,0
13440000,13440000,4952,0.00045,0,0.009,0,1000000,1,0
13450000,13450000,4953,0.00045,0,0.009,0,1000000,1,0
13460000,13460000,4963,0.00045,0,0.009,0,1000000,1,0
13470000,13470000,4966,0.00045,0,0.009,0,1000000,1,0
13480000,13480000,4969,0.00045,0,0.009,0,1000000,1,0
13490000,13490000,4971,0.00045,0,0.009,0,1000000,1,0
13500000,13500000,4976,0.00045,0,0.009,0,1000000,1,0
13510000,13510000,4993,0.00045,0,0.009,0,1000000,1,0
13520000,13520000,5001,0.00045,0,0.009,0,1000000,1,0
13530000,13530000,5002,0.00045,0,0.009,0,1000000,1,0
13540000,13540000,5026,0.00045,0,0.009,0,1000000,1,0
13550000,13550000,5028,0.00045,0,0.009,0,1000000,1,0
13560000,13560000,5038,0.00009,0,0.002782489,0,40.0104,1,0
13560001,13560002,13560000,0.000389778,0,0.000268529,0.00732015,7.2746,1,0
13560002,13560017,13560000,0.000556622,0,0.000286573,0.010011375,8.3138,1,0
13560003,13560016,13560000,0.001444844,0,0.000932978,0.03052125,6.755,1,0
13560004,13560001,13560000,0.00030408,0,0.000184924,0.006431175,8.8335,1,0
13560005,13560015,13560000,0.000132413,0,0.000088276,0.0022275,8.5737,1,0
13560006,13560018,13560000,0.000018391,0,0.00001226,0.000309375,8.5737,1,0
13560007,13560003,13560000,0.000340582,0,0.000201676,0.006720075,7.2746,1,0
13560008,13560019,13560000,0.000153996,0,0.000079391,0.003095775,8.3138,1,0
13560009,13560005,13560000,0.001044178,0,0.000565822,0.016584975,7.2746,1,0
13560010,13560011,13560000,0.00034972,0,0.000195773,0.00613665,7.2746,1,0
13560011,13560010,13560011,0.000715556,0,0.000415276,0.01009845,6.755,1,0
13560012,13560013,13560010,0.000174458,0,0.000091893,0.002615175,6.2354,1,0
13560013,13560009,13560013,0.000256102,0,0.000125222,0.00369315,6.2354,1,0
13560014,13560012,13560009,0.000116511,0,0.000060631,0.001529955,6.2354,1,0
13560015,13560014,13560012,0.000157116,0,0.000075827,0.002544975,6.2354,1,0
13560016,13560008,13560014,0.000140667,0,0.000080004,0.001801755,7.2746,1,0
13560017,13560007,13560008,0.000159422,0,0.000090676,0.002041987,7.2746,1,0
13560018,13560006,13560007,0.000187556,0,0.000106676,0.002402325,7.2746,1,0
13560019,13560004,13560000,0.000761556,0,0.000227196,0.008615475,9.3531,1,0
13570000,13570000,5041,0.00045,0,0.009,0,1000000,1,0
13580000,13580000,5063,0.00045,0,0.009,0,1000000,1,0
13590000,13590000,5064,0.00045,0,0.009,0,1000000,1,0
13600000,13600000,5071,0.00045,0,0.009,0,1000000,1,0
13610000,13610000,5077,0.00045,0,0.009,0,1000000,1,0
13620000,13620000,5079,0.00045,0,0.009,0,1000000,1,0
13630000,13630000,5090,0.00045,0,0.009,0,1000000,1,0
13640000,13640000,5093,0.00045,0,0.009,0,1000000,1,0
13650000,13650000,749,0.00045,0,0.009,0,1000000,1,0
13660000,13660000,778,0.00045,0,0.009,0,1000000,1,0
13670000,13670000,4991,0.00045,0,0.009,0,1000000,1,0
13680000,13680000,865,0.00045,0,0.009,0,1000000,1,0
13690000,13690000,1393,0.00045,0,0.009,0,1000000,1,0
13700000,13700000,4559,0.00045,0,0.009,0,1000000,1,0
13710000,13710000,4595,0.00045,0,0.009,0,1000000,1,0
13720000,13720000,4620,0.00045,0,0.009,0,1000000,1,0
13730000,13730000,4660,0.00045,0,0.009,0,1000000,1,0
13740000,13740000,190,0.00045,0,0.009,0,1000000,1,0
13750000,13750000,4762,0.00045,0,0.009,0,1000000,1,0
13760000,13760000,4984,0.00045,0,0.009,0,1000000,1,0
13770000,13770000,5086,0.00045,0,0.009,0,1000000,1,0
13780000,13780000,4602,0.00045,0,0.009,0,1000000,1,0
13790000,13790000,4612,0.00045,0,0.009,0,1000000,1,0
13800000,13800000,4781,0.00125,0,0.025,0,1000000,1,0
13810000,13810000,4810,0.00125,0,0.025,0,1000000,1,0
13820000,13820000,4814,0.00045,0,0.009,0,1000000,1,0
13830000,13830000,4815,0.00045,0,0.009,0,1000000,1,0
13840000,13840000,346,0.00045,0,0.009,0,1000000,1,0
13850000,13850000,4857,0.00045,0,0.009,0,1000000,1,0
13860000,13860000,4858,0.00045,0,0.009,0,1000000,1,0
13870000,13870000,4881,0.00045,0,0.009,0,1000000,1,0
13880000,13880000,4882,0.00045,0,0.009,0,1000000,1,0
13890000,13890000,4968,0.00045,0,0.009,0,1000000,1,0
13900000,13900000,4986,0.00125,0,0.025,0,1000000,1,0
13910000,13910000,5029,0.00125,0,0.025,0,1000000,1,0
13920000,13920000,5030,0.00045,0,0.009,0,1000000,1,0
13930000,13930000,5031,0.00045,0,0.009,0,1000000,1,0
13940000,13940000,5034,0.00125,0,0.025,0,1000000,1,0
13950000,13950000,5035,0.00125,0,0.025,0,1000000,1,0
13960000,13960000,5039,0.00125,0,0.025,0,1000000,1,0
13970000,13970000,5078,0.00045,0,0.009,0,1000000,1,0
13980000,13980000,5078,0.00045,0,0.009,0,1000000,1,0
13990000,13990000,349,0.00125,0,0.025,0,1000000,1,0
14000000,14000000,444,0.00045,0,0.009,0,1000000,1,0
14010000,14010000,1394,0.00045,0,0.009,0,1000000,1,0
14020000,14020000,1414,0.00045,0,0.009,0,1000000,1,0
14030000,14030000,1419,0.00045,0,0.009,0,1000000,1,0
14040000,14040000,1424,0.00045,0,0.009,0,1000000,1,0
14050000,14050000,1421,0.00045,0,0.009,0,1000000,1,0
14060000,14060000,1441,0.00045,0,0.009,0,1000000,1,0
14070000,14070000,1459,0.000232428,0,0.006203459,0,24.9415,1,0
14070001,14070013,14070000,0.000803977,0,0.000397368,0.02934021,9.3689,1,0
14070002,14070020,14070012,0.00095725,0,0.000715974,0.000487489,6.8465,1,0
14070003,14070009,14070024,0.002692324,0,0.00201371,0.001371097,6.8465,1,0
14070004,14070015,14070024,0.002923597,0,0.001657952,0.000957102,5.0448,1,0
14070005,14070006,14070020,0.001591412,0,0.001190325,0.000810461,6.8465,1,0
14070006,14070018,14070006,0.000562378,0,0.000420634,0.000286403,6.8465,1,0
14070007,14070002,14070018,0.001657213,0,0.001239537,0.000843962,6.8465,1,0
14070008,14070023,14070002,0.000412801,0,0.000308764,0.000210231,6.8465,1,0
14070009,14070010,14070019,0.00352569,0,0.001312892,0.000739175,3.7836,1,0
14070010,14070003,14070010,0.002111486,0,0.001197418,0.000691262,5.0448,1,0
14070011,14070014,14070003,0.002165088,0,0.0012278,0.000708791,5.0448,1,0
14070012,14070005,14070019,0.001615348,0,0.00120823,0.000822667,6.8465,1,0
14070013,14070021,14070022,0.00251835,0,0.000937774,0.000528001,3.7836,1,0
14070014,14070017,14070008,0.001964313,0,0.000731477,0.000411835,3.7836,1,0
14070015,14070004,14070020,0.001076907,0,0.000805479,0.00054843,6.8465,1,0
14070016,14070027,14070000,0.000354879,0,0.000191039,0.011420902,8.8284,1,0
14070017,14070029,14070000,0.000687302,0,0.000372138,0.023194122,8.8284,1,0
14070018,14070025,14070000,0.002281602,0,0.002461052,0.005122028,8.4681,1,0
14070019,14070026,14070000,0.007068246,0,0.005252493,0.008798427,6.8465,1,0
14070020,14070028,14070000,0.00105267,0,0.000754812,0.005453571,6.8465,1,0
14070021,14070024,14070020,0.002845736,0,0.001059694,0.000596647,3.7836,1,0
14070022,14070001,14070011,0.00302202,0,0.001125333,0.00063361,3.7836,1,0
14070023,14070008,14070007,0.002467983,0,0.000919036,0.00051744,3.7836,1,0
14070024,14070016,14070023,0.007857252,0,0.002925907,0.001647325,3.7836,1,0
14070025,14070019,14070023,0.00221363,0,0.001655711,0.001127331,6.8465,1,0
14070026,14070011,14070005,0.004507847,0,0.001678631,0.000945112,3.7836,1,0
14070027,14070022,14070005,0.002010198,0,0.001503571,0.001023756,6.8465,1,0
14070028,14070012,14070013,0.001174013,0,0.000782675,0.073082174,11.8913,1,0
14070029,14070007,14070018,0.002871612,0,0.002147945,0.001462509,6.8465,1,0
14070030,14070030,14070000,0.000571827,0,0.000325237,0.027103813,10.0896,1,0
14080000,14080000,1477,0.00045,0,0.009,0,1000000,1,0
14090000,14090000,1488,0.00045,0,0.009,0,1000000,1,0
14100000,14100000,4663,0.00045,0,0.009,0,1000000,1,0
14110000,14110000,1500,0.00045,0,0.009,0,1000000,1,0
14120000,14120000,1503,0.00045,0,0.009,0,1000000,1,0
14130000,14130000,1510,0.00045,0,0.009,0,1000000,1,0
14140000,14140000,1510,0.00045,0,0.009,0,1000000,1,0
14150000,14150000,1514,0.00045,0,0.009,0,1000000,1,0
14160000,14160000,1536,0.00045,0,0.009,0,1000000,1,0
14170000,14170000,1536,0.00045,0,0.009,0,1000000,1,0
14180000,14180000,1543,0.00045,0,0.009,0,1000000,1,0
14190000,14190000,1571,0.00045,0,0.009,0,1000000,1,0
14200000,14200000,1572,0.00045,0,0.009,0,1000000,1,0
14210000,14210000,1580,0.00045,0,0.009,0,1000000,1,0
14220000,14220000,1581,0.00045,0,0.009,0,1000000,1,0
14230000,14230000,1594,0.00045,0,0.009,0,1000000,1,0
14240000,14240000,1604,0.00045,0,0.009,0,1000000,1,0
14250000,14250000,1604,0.00045,0,0.009,0,1000000,1,0
14260000,14260000,1607,0.00045,0,0.009,0,1000000,1,0
14270000,14270000,1630,0.00045,0,0.009,0,1000000,1,0
14280000,14280000,1664,0.00045,0,0.009,0,1000000,1,0
14290000,14290000,1648,0.00045,0,0.009,0,1000000,1,0
14300000,14300000,1654,0.00045,0,0.009,0,1000000,1,0
14310000,14310000,1660,0.00045,0,0.009,0,1000000,1,0
14320000,14320000,1665,0.00045,0,0.009,0,1000000,1,0
14330000,14330000,1666,0.00045,0,0.009,0,1000000,1,0
14340000,14340000,1674,0.00045,0,0.009,0,1000000,1,0
14350000,14350000,1679,0.00045,0,0.009,0,1000000,1,0
14360000,14360000,1690,0.00045,0,0.009,0,1000000,1,0
14370000,14370000,1705,0.00045,0,0.009,0,1000000,1,0
14380000,14380000,1710,0.00045,0,0.009,0,1000000,1,0
14390000,14390000,1724,0.00045,0,0.009,0,1000000,1,0
14400000,14400000,1741,0.00045,0,0.009,0,1000000,1,0
14410000,14410000,1747,0.00045,0,0.009,0,1000000,1,0
14420000,14420000,1752,0.00045,0,0.009,0,1000000,1,0
14430000,14430000,1761,0.00045,0,0.009,0,1000000,1,0
14440000,14440000,1778,0.00045,0,0.009,0,1000000,1,0
14450000,14450000,1784,0.00045,0,0.009,0,1000000,1,0
14460000,14460000,1788,0.00045,0,0.009,0,1000000,1,0
14470000,14470000,1794,0.00045,0,0.009,0,1000000,1,0
14480000,14480000,1795,0.00045,0,0.009,0,1000000,1,0
14490000,14490000,1796,0.00045,0,0.009,0,1000000,1,0
14500000,14500000,1801,0.00045,0,0.009,0,1000000,1,0
14510000,14510000,1815,0.00045,0,0.009,0,1000000,1,0
14520000,14520000,1847,0.00045,0,0.009,0,1000000,1,0
14530000,14530000,1857,0.00045,0,0.009,0,1000000,1,0
14540000,14540000,1883,0.00045,0,0.009,0,1000000,1,0
14550000,14550000,1883,0.00045,0,0.009,0,1000000,1,0
14560000,14560000,1884,0.00045,0,0.009,0,1000000,1,0
14570000,14570000,1888,0.00045,0,0.009,0,1000000,1,0
14580000,14580000,1907,0.00045,0,0.009,0,1000000,1,0
14590000,14590000,1949,0.00045,0,0.009,0,1000000,1,0
14600000,14600000,1932,0.00045,0,0.009,0,1000000,1,0
14610000,14610000,1941,0.00045,0,0.009,0,1000000,1,0
14620000,14620000,1942,0.00045,0,0.009,0,1000000,1,0
14630000,14630000,1964,0.00045,0,0.009,0,1000000,1,0
14640000,14640000,1981,0.00045,0,0.009,0,1000000,1,0
14650000,14650000,1982,0.00045,0,0.009,0,1000000,1,0
14660000,14660000,1983,0.00045,0,0.009,0,1000000,1,0
14670000,14670000,1993,0.00045,0,0.009,0,1000000,1,0
14680000,14680000,1999,0.00045,0,0.009,0,1000000,1,0
14690000,14690000,2002,0.00045,0,0.009,0,1000000,1,0
14700000,14700000,2005,0.00045,0,0.009,0,1000000,1,0
14710000,14710000,1947,0.00045,0,0.009,0,1000000,1,0
14720000,14720000,1799,0.00045,0,0.009,0,1000000,1,0
14730000,14730000,1799,0.00045,0,0.009,0,1000000,1,0
14740000,14740000,1985,0.00045,0,0.009,0,1000000,1,0
14750000,14750000,1398,0.00045,0,0.009,0,1000000,1,0
14760000,14760000,1411,0.00045,0,0.009,0,1000000,1,0
14770000,14770000,1412,0.00045,0,0.009,0,1000000,1,0
14780000,14780000,1463,0.00045,0,0.009,0,1000000,1,0
14790000,14790000,1464,0.00045,0,0.009,0,1000000,1,0
14800000,14800000,1465,0.00045,0,0.009,0,1000000,1,0
14810000,14810000,1483,0.00045,0,0.009,0,1000000,1,0
14820000,14820000,1484,0.00045,0,0.009,0,1000000,1,0
14830000,14830000,1516,0.00045,0,0.009,0,1000000,1,0
14840000,14840000,1591,0.00045,0,0.009,0,1000000,1,0
14850000,14850000,1635,0.00045,0,0.009,0,1000000,1,0
14860000,14860000,1636,0.00045,0,0.009,0,1000000,1,0
14870000,14870000,1671,0.00045,0,0.009,0,1000000,1,0
14880000,14880000,1782,0.00045,0,0.009,0,1000000,1,0
14890000,14890000,1792,0.00045,0,0.009,0,1000000,1,0
14900000,14900000,1925,0.00045,0,0.009,0,1000000,1,0
14910000,14910000,1952,0.00045,0,0.009,0,1000000,1,0
14920000,14920000,1977,0.00045,0,0.009,0,1000000,1,0
14930000,14930000,1977,0.00045,0,0.009,0,1000000,1,0
14940000,14940000,1978,0.00045,0,0.009,0,1000000,1,0
14950000,14950000,1805,0.00045,0,0.009,0,1000000,1,0
14960000,14960000,5148,0.00045,0,0.009,0,1000000,1,0
14970000,14970000,5369,0.00045,0,0.009,0,1000000,1,0
14980000,14980000,5142,0.00045,0,0.009,0,1000000,1,0
14990000,14990000,1250,0.00045,0,0.009,0,1000000,1,0
15000000,15000000,5178,0.00045,0,0.009,0,1000000,1,0
15010000,15010000,5284,0.00045,0,0.009,0,1000000,1,0
15020000,15020000,5292,0.00045,0,0.009,0,1000000,1,0
