Node,forT,P,Q
22940013,90,-0.0059144825,0.0000000000
22940013,91,-0.0057527290,0.0000000000
22940013,92,-0.0057573507,0.0000000000
22940014,89,0.0000000000,0.0000000000
22940014,90,0.0000000000,0.0000000000
22940014,91,0.0000000000,0.0000000000
22940014,92,0.0000000000,0.0000000000
22940015,89,-0.0475494205,-0.0127415783
22940015,90,-0.0464100159,-0.0124839229
22940015,91,-0.0456312755,-0.0122262675
22940015,92,-0.0448530956,-0.0119686121
22940016,89,-0.0775308453,-0.0254831565
22940016,90,-0.0759630458,-0.0249678457
22940016,91,-0.0743952462,-0.0244525349
22940016,92,-0.0728274466,-0.0239372241
22940017,89,0.0000000000,0.0000000000
22940017,90,0.0000000000,0.0000000000
22940017,91,0.0000000000,0.0000000000
22940017,92,0.0000000000,0.0000000000
22940018,89,0.0000000000,0.0000000000
22940018,90,0.0000000000,0.0000000000
22940018,91,0.0000000000,0.0000000000
22940018,92,0.0000000000,0.0000000000
22940019,89,-0.0781041787,-0.0254831565
22940019,90,-0.0765230458,-0.0249678457
22940019,91,-0.0746619129,-0.0244525349
22940019,92,-0.0731874466,-0.0239372241
22940020,89,-0.0908756882,-0.0254831565
22940020,90,-0.0893153716,-0.0249678457
22940020,91,-0.0877560550,-0.0244525349
22940020,92,-0.0866235630,-0.0239372241
22940021,89,-0.0898768935,-0.0254831565
22940021,90,-0.0883190391,-0.0249678457
22940021,91,-0.0867624887,-0.0244525349
22940021,92,-0.0852070029,-0.0239372241
22940022,89,-0.0029166667,0.0000000000
22940022,90,-0.0029166667,0.0000000000
22940022,91,-0.0029166667,0.0000000000
22940022,92,-0.0029166667,0.0000000000
22940023,89,-0.0482857353,-0.0127415783
22940023,90,-0.0475086187,-0.0124839229
22940023,91,-0.0467324866,-0.0122262675
22940023,92,-0.0459571856,-0.0119686121
22940024,89,-3.3272725859,-1.3378657176
22940024,90,-3.2661979346,-1.3108119005
22940024,91,-3.2090244906,-1.2837580834
22940024,92,-3.1748772605,-1.2567042663
22940025,89,0.0000000000,0.0000000000
22940025,90,0.0000000000,0.0000000000
22940025,91,0.0000000000,0.0000000000
22940025,92,0.0000000000,0.0000000000
22940026,89,-0.2703495379,-0.0502247348
22940026,90,-0.2679995191,-0.0494517686
22940026,91,-0.2656497096,-0.0486788024
22940026,92,-0.3493304253,-0.0479058362
22940027,89,-27.2260703747,-11.1871730884
22940027,90,-26.7881242623,-10.9630128898
22940027,91,-26.3792672803,-10.7388526912
22940027,92,-26.8193212621,-10.5146924925
22950000,89,-0.1494613266,-0.0424719275
22950000,90,-0.1463946618,-0.0416130762
22950000,91,-0.1433374979,-0.0407542249
22950000,92,-0.1405697706,-0.0398953735
22950001,89,-0.1353576275,-0.0424719275
22950001,90,-0.1327482118,-0.0416130762
22950001,91,-0.1301392768,-0.0407542249
22950001,92,-0.1275307344,-0.0398953735
22950002,89,-0.0665955555,-0.0212359638
22950002,90,-0.0652905388,-0.0208065381
22950002,91,-0.0639857351,-0.0203771124
22950002,92,-0.0626811090,-0.0199476868
22950003,89,-0.0668345209,-0.0212359638
22950003,90,-0.0655296979,-0.0208065381
22950003,91,-0.0642251155,-0.0203771124
22950003,92,-0.0629207330,-0.0199476868
22950004,89,-0.1972023504,-0.0637078913
22950004,90,-0.1932840130,-0.0624196143
22950004,91,-0.1893658511,-0.0611313373
22950004,92,-0.1854478395,-0.0598430603
22950005,89,-0.1314437502,-0.0424719275
22950005,90,-0.1288326560,-0.0416130762
22950005,91,-0.1262217995,-0.0407542249
22950005,92,-0.1236111333,-0.0398953735
22950006,89,0.0000000000,0.0000000000
22950006,90,0.0000000000,0.0000000000
22950006,91,0.0000000000,0.0000000000
22950006,92,0.0000000000,0.0000000000
22950007,89,0.0000000000,0.0000000000
22950007,90,0.0000000000,0.0000000000
22950007,91,0.0000000000,0.0000000000
22950007,92,0.0000000000,0.0000000000
22950008,89,-0.0756632144,-0.0227359638
22950008,90,-0.0740003159,-0.0223065381
22950008,91,-0.0726978761,-0.0218771124
22950008,92,-0.0713958096,-0.0214476868
22950009,89,-0.1950137800,-0.0637078913
22950009,90,-0.1906676144,-0.0624196143
22950009,91,-0.1868281155,-0.0611313373
22950009,92,-0.1829886165,-0.0598430603
22950010,89,0.0000000000,0.0000000000
22950010,90,0.0000000000,0.0000000000
22950010,91,0.0000000000,0.0000000000
22950010,92,0.0000000000,0.0000000000
22950011,89,0.9553620184,0.0000000000
22950011,90,0.9340797870,0.0000000000
22950011,91,0.9127972737,0.0000000000
22950011,92,0.8725444742,0.0000000000
22950012,89,-0.0683837045,-0.0212359638
22950012,90,-0.0667852048,-0.0208065381
22950012,91,-0.0653293718,-0.0203771124
22950012,92,-0.0640228722,-0.0199476868
22950013,89,-0.1955484697,-0.0637078913
22950013,90,-0.1916305876,-0.0624196143
22950013,91,-0.1877128789,-0.0611313373
22950013,92,-0.1837953051,-0.0598430603
22950014,89,-0.0720231551,-0.0212359638
22950014,90,-0.0707210556,-0.0208065381
22950014,91,-0.0694195933,-0.0203771124
22950014,92,-0.0681186681,-0.0199476868
22950015,89,0.0000000000,0.0000000000
22950015,90,0.0000000000,0.0000000000
22950015,91,0.0000000000,0.0000000000
22950015,92,0.0000000000,0.0000000000
22950016,89,-0.0040529300,0.0000000000
22950016,90,-0.0040542650,0.0000000000
22950016,91,-0.0040558049,0.0000000000
22950016,92,-0.0108771629,0.0000000000
22950017,89,-0.0036953833,0.0000000000
22950017,90,-0.0036983216,0.0000000000
22950017,91,-0.0037016531,0.0000000000
22950017,92,-0.0039986406,0.0000000000
22950018,89,0.0000000000,0.0000000000
22950018,90,0.0000000000,0.0000000000
22950018,91,0.0000000000,0.0000000000
22950018,92,0.0000000000,0.0000000000
22950019,89,0.0000000000,0.0000000000
22950019,90,0.0000000000,0.0000000000
22950019,91,0.0000000000,0.0000000000
22950019,92,0.0000000000,0.0000000000
22950020,89,-3.9589717368,-1.4485455364
22950020,90,-3.8797161690,-1.4193445910
22950020,91,-3.8103347286,-1.3901436456
22950020,92,-3.8002728955,-1.3609427002
22950021,89,-42.0057749851,-19.4451989591
22950021,90,-41.2699347616,-19.0535627500
22950021,91,-40.5535158504,-18.6619265409
22950021,92,-40.6420260256,-18.2702903318
22960000,89,-0.0000078292,0.0000000000
22960000,90,-0.0000081893,0.0000000000
22960000,91,-0.0000088220,0.0000000000
22960000,92,-0.0000092213,0.0000000000
22960001,89,-0.0028198510,0.0000000000
22960001,90,-0.0028213340,0.0000000000
22960001,91,-0.0028230300,0.0000000000
22960001,92,-0.0028249035,0.0000000000
22960002,89,0.5076191780,-0.0158757136
22960002,90,0.4998443947,-0.0155546809
22960002,91,0.4920696009,-0.0152336482
22960002,92,0.4842948176,-0.0149126155
22960003,89,0.0415450166,-0.0317514272
22960003,90,0.0413105827,-0.0311093618
22960003,91,0.0410761462,-0.0304672964
22960003,92,0.0408417123,-0.0298252310
22960004,89,-0.0008333333,0.0000000000
22960004,90,-0.0008333333,0.0000000000
22960004,91,-0.0008333333,0.0000000000
22960004,92,-0.0008333333,0.0000000000
22960005,89,-0.0967676356,-0.0317514272
22960005,90,-0.0946482087,-0.0311093618
22960005,91,-0.0926947665,-0.0304672964
22960005,92,-0.0907413243,-0.0298252310
22960006,89,-0.0978516510,-0.0317514272
22960006,90,-0.0958982087,-0.0311093618
22960006,91,-0.0939447665,-0.0304672964
22960006,92,-0.0919913243,-0.0298252310
22960007,89,-0.0511454877,-0.0158757136
22960007,90,-0.0498784196,-0.0155546809
22960007,91,-0.0487542305,-0.0152336482
22960007,92,-0.0477795468,-0.0149126155
22960008,89,-0.0483008255,-0.0158757136
22960008,90,-0.0473241044,-0.0155546809
22960008,91,-0.0463473833,-0.0152336482
22960008,92,-0.0453706621,-0.0149126155
22960009,89,-0.0024031843,0.0000000000
22960009,90,-0.0024046673,0.0000000000
22960009,91,-0.0024063633,0.0000000000
22960009,92,-0.0024082369,0.0000000000
22960010,89,-0.1952720237,-0.0635028544
22960010,90,-0.1910064251,-0.0622187236
22960010,91,-0.1871010076,-0.0609345928
22960010,92,-0.1831957414,-0.0596504619
22960011,89,3.1474058613,-0.0158757136
22960011,90,3.0980614320,-0.0155546809
22960011,91,3.0487169422,-0.0152336482
22960011,92,2.9928153700,-0.0149126155
22960012,89,0.0000000000,0.0000000000
22960012,90,0.0000000000,0.0000000000
22960012,91,0.0000000000,0.0000000000
22960012,92,0.0000000000,0.0000000000
22960013,89,-0.0008333333,0.0000000000
22960013,90,-0.0008333333,0.0000000000
22960013,91,-0.0008333333,0.0000000000
22960013,92,-0.0008333333,0.0000000000
22960014,89,3.0977126945,-0.0317514272
22960014,90,3.0493430812,-0.0311093618
22960014,91,3.0009731698,-0.0304672964
22960014,92,2.9526031285,-0.0298252310
22960015,89,-1.0115531117,-0.6539042578
22960015,90,-0.9879369143,-0.6407419169
22960015,91,-0.9655203194,-0.6275795759
22960015,92,-0.9494196915,-0.6144172350
22960016,89,-4.2152121023,-15.0187979298
22960016,90,-3.9723739356,-14.7160640879
22960016,91,-3.7430032358,-14.4133302459
22960016,92,-3.7914625446,-14.1105964040
22970000,89,-0.0248071434,0.0000000000
22970000,90,-0.0237833416,0.0000000000
22970000,91,-0.0227764095,0.0000000000
22970000,92,-0.0218013020,0.0000000000
22970001,89,-0.1197717887,-0.0393670832
22970001,90,-0.1173498086,-0.0385710168
22970001,91,-0.1149278286,-0.0377749505
22970001,92,-0.1125058486,-0.0369788842
22970002,89,0.0000000000,0.0000000000
22970002,90,0.0000000000,0.0000000000
22970002,91,0.0000000000,0.0000000000
22970002,92,0.0000000000,0.0000000000
22970003,89,-0.0019695967,0.0000000000
22970003,90,-0.0048655983,0.0000000000
22970003,91,-0.0036224716,0.0000000000
22970003,92,-0.0033675201,0.0000000000
22970004,89,-0.0802645258,-0.0262447221
22970004,90,-0.0786498724,-0.0257140112
22970004,91,-0.0770352191,-0.0251833003
22970004,92,-0.0758465657,-0.0246525894
22970005,89,-0.0399239296,-0.0131223611
22970005,90,-0.0391166029,-0.0128570056
22970005,91,-0.0383092762,-0.0125916502
22970005,92,-0.0375019495,-0.0123262947
22970006,89,-0.0404972629,-0.0131223611
22970006,90,-0.0396766029,-0.0128570056
22970006,91,-0.0385759429,-0.0125916502
22970006,92,-0.0378619495,-0.0123262947
22970007,89,1.5087918561,0.0000000000
22970007,90,1.4752340264,0.0000000000
22970007,91,1.4416761808,0.0000000000
22970007,92,1.3782039386,0.0000000000
22970008,89,0.0000000000,0.0000000000
22970008,90,0.0000000000,0.0000000000
22970008,91,0.0000000000,0.0000000000
22970008,92,0.0000000000,0.0000000000
22970009,89,-0.0028199955,0.0000000000
22970009,90,-0.0028216485,0.0000000000
22970009,91,-0.0028235139,0.0000000000
22970009,92,-0.0028255513,0.0000000000
22970010,89,0.0000000000,0.0000000000
22970010,90,0.0000000000,0.0000000000
22970010,91,0.0000000000,0.0000000000
22970010,92,0.0000000000,0.0000000000
22970011,89,-0.0441580598,-0.0131223611
22970011,90,-0.0433543376,-0.0128570056
22970011,91,-0.0425510567,-0.0125916502
22970011,92,-0.0417481300,-0.0123262947
22970012,89,0.0000000000,0.0000000000
22970012,90,0.0000000000,0.0000000000
22970012,91,0.0000000000,0.0000000000
22970012,92,0.0000000000,0.0000000000
22970013,89,-0.0065105083,0.0000000000
22970013,90,-0.0065146132,0.0000000000
22970013,91,-0.0065193186,0.0000000000
22970013,92,-0.0065245291,0.0000000000
22970014,89,-0.0127936204,0.0000000000
22970014,90,-0.0132291397,0.0000000000
22970014,91,-0.0132553577,0.0000000000
22970014,92,-0.0129753807,0.0000000000
22970015,89,0.0000000000,0.0000000000
22970015,90,0.0000000000,0.0000000000
22970015,91,0.0000000000,0.0000000000
22970015,92,0.0000000000,0.0000000000
22970016,89,0.0000000000,0.0000000000
22970016,90,0.0000000000,0.0000000000
22970016,91,0.0000000000,0.0000000000
22970016,92,0.0000000000,0.0000000000
22970017,89,2.0898824951,-0.0393670832
22970017,90,2.0432785101,-0.0385710168
22970017,91,1.9965729897,-0.0377749505
22970017,92,1.9060412477,-0.0369788842
22970018,89,0.4353232308,0.0000000000
22970018,90,0.4254967316,0.0000000000
22970018,91,0.4156695380,0.0000000000
22970018,92,0.3970863292,0.0000000000
22970019,89,-0.0411739296,-0.0131223611
22970019,90,-0.0403666029,-0.0128570056
22970019,91,-0.0395592762,-0.0125916502
22970019,92,-0.0387519495,-0.0123262947
22970020,89,-0.0399239296,-0.0131223611
22970020,90,-0.0391166029,-0.0128570056
22970020,91,-0.0383092762,-0.0125916502
22970020,92,-0.0375019495,-0.0123262947
22970021,89,-0.0040166667,0.0000000000
22970021,90,-0.0041100000,0.0000000000
22970021,91,-0.0037500000,0.0000000000
22970021,92,-0.0037500000,0.0000000000
22970022,89,-0.0425313047,-0.0131223611
22970022,90,-0.0413658518,-0.0128570056
22970022,91,-0.0405606407,-0.0125916502
22970022,92,-0.0397556248,-0.0123262947
22970023,89,0.0000000000,0.0000000000
22970023,90,0.0000000000,0.0000000000
22970023,91,0.0000000000,0.0000000000
22970023,92,0.0000000000,0.0000000000
22970024,89,-0.0452690585,-0.0131223611
22970024,90,-0.0444645221,-0.0128570056
22970024,91,-0.0436603710,-0.0125916502
22970024,92,-0.0428565400,-0.0123262947
22970025,89,-0.0039565988,0.0000000000
22970025,90,-0.0039599323,0.0000000000
22970025,91,-0.0039636876,0.0000000000
22970025,92,-0.0039677829,0.0000000000
22970026,89,-0.0416160816,-0.0131223611
22970026,90,-0.0408098964,-0.0128570056
22970026,91,-0.0400038842,-0.0125916502
22970026,92,-0.0391980203,-0.0123262947
22970027,89,0.0000000000,0.0000000000
22970027,90,0.0000000000,0.0000000000
22970027,91,0.0000000000,0.0000000000
22970027,92,0.0000000000,0.0000000000
22970028,89,0.4020395405,-0.0131223611
22970028,90,0.3930250634,-0.0128570056
22970028,91,0.3840105816,-0.0125916502
22970028,92,0.3662406667,-0.0123262947
22970029,89,0.2355986037,-0.6328733309
22970029,90,0.2236108688,-0.6201362695
22970029,91,0.2109331362,-0.6073992080
22970029,92,0.1239291771,-0.5946621465
22970030,89,45.4987637068,-12.3504075922
22970030,90,44.3323398738,-12.1023002491
22970030,91,43.1661090737,-11.8541929060
22970030,92,39.7358935283,-11.6060855629
22980000,89,-0.1795072761,-0.0511482187
22980000,90,-0.1764685658,-0.0501442512
22980000,91,-0.1762009607,-0.0491402836
22980000,92,-0.1714819858,-0.0481363160
22980001,89,-0.1567348079,-0.0496482187
22980001,90,-0.1537736351,-0.0486442512
22980001,91,-0.1503591291,-0.0476402836
22980001,92,-0.1473046230,-0.0466363160
22980002,89,0.0000000000,0.0000000000
22980002,90,0.0000000000,0.0000000000
22980002,91,0.0000000000,0.0000000000
22980002,92,0.0000000000,0.0000000000
22980003,89,-0.0682556270,-0.0198592875
22980003,90,-0.0703076520,-0.0194577005
22980003,91,-0.0678344761,-0.0190561134
22980003,92,-0.0657766294,-0.0186545264
22980004,89,-0.0910568847,-0.0297889312
22980004,90,-0.0892395144,-0.0291865507
22980004,91,-0.0871148108,-0.0285841701
22980004,92,-0.0851327738,-0.0279817896
22980005,89,-1.4686832389,-0.0412185750
22980005,90,-1.4669990276,-0.0404154009
22980005,91,-1.4654381769,-0.0396122268
22980005,92,-1.4667547981,-0.0388090528
22980006,89,-0.0645872565,-0.0198592875
22980006,90,-0.0634171874,-0.0194577005
22980006,91,-0.0622236643,-0.0190561134
22980006,92,-0.0612828199,-0.0186545264
22980007,89,0.9114460064,-0.0595778625
22980007,90,0.8907137899,-0.0583731014
22980007,91,0.8698143817,-0.0571683403
22980007,92,0.8270253042,-0.0559635792
22980008,89,0.0000000000,0.0000000000
22980008,90,0.0000000000,0.0000000000
22980008,91,0.0000000000,0.0000000000
22980008,92,0.0000000000,0.0000000000
22980009,89,-0.0353035196,-0.0099296437
22980009,90,-0.0375910153,-0.0097288502
22980009,91,-0.0357397122,-0.0095280567
22980009,92,-0.0345835250,-0.0093272632
22980010,89,-0.1288479491,-0.0397185750
22980010,90,-0.1264639604,-0.0389154009
22980010,91,-0.1235672428,-0.0381122268
22980010,92,-0.1212238205,-0.0373090528
22980011,89,0.0000000000,0.0000000000
22980011,90,0.0000000000,0.0000000000
22980011,91,0.0000000000,0.0000000000
22980011,92,0.0000000000,0.0000000000
22980012,89,0.5648143346,-0.0198592875
22980012,90,0.5524418997,-0.0194577005
22980012,91,0.5397361566,-0.0190561134
22980012,92,0.5146535237,-0.0186545264
22980013,89,0.0234908120,-0.0198592875
22980013,90,0.0222403142,-0.0194577005
22980013,91,0.0209874848,-0.0190561134
22980013,92,0.0172813484,-0.0186545264
22980014,89,-0.1644365412,-0.0496482187
22980014,90,-0.1614103145,-0.0486442512
22980014,91,-0.1584259997,-0.0476402836
22980014,92,-0.1559922870,-0.0466363160
22980015,89,-0.2952960537,-0.0893667937
22980015,90,-0.2879788740,-0.0875596521
22980015,91,-0.2814225195,-0.0857525104
22980015,92,-0.2759392673,-0.0839453687
22980016,89,0.3347792978,-0.0496482187
22980016,90,0.3272788465,-0.0486442512
22980016,91,0.3166162514,-0.0476402836
22980016,92,0.2976449368,-0.0466363160
22980017,89,-0.1114131443,-0.0297889312
22980017,90,-0.1091821588,-0.0291865507
22980017,91,-0.1077399521,-0.0285841701
22980017,92,-0.1059128391,-0.0279817896
22980018,89,-0.1654427330,-0.0496482187
22980018,90,-0.1608557248,-0.0486442512
22980018,91,-0.1571066206,-0.0476402836
22980018,92,-0.1530686602,-0.0466363160
22980019,89,-0.1671478475,-0.0496482187
22980019,90,-0.1636490107,-0.0486442512
22980019,91,-0.1603157625,-0.0476402836
22980019,92,-0.1571264962,-0.0466363160
22980020,89,-0.0604205898,-0.0198592875
22980020,90,-0.0591987874,-0.0194577005
22980020,91,-0.0579769850,-0.0190561134
22980020,92,-0.0567551825,-0.0186545264
22980021,89,-0.0604723232,-0.0198592875
22980021,90,-0.0592788001,-0.0194577005
22980021,91,-0.0580754556,-0.0190561134
22980021,92,-0.0569211672,-0.0186545264
22980022,89,-0.1044896469,-0.0297889312
22980022,90,-0.1026686472,-0.0291865507
22980022,91,-0.1008490913,-0.0285841701
22980022,92,-0.0990306980,-0.0279817896
22980023,89,0.4270076272,-0.0595778625
22980023,90,0.4173056888,-0.0583731014
22980023,91,0.4080420496,-0.0571683403
22980023,92,0.3784150608,-0.0559635792
22980024,89,1.6242580738,-0.0099296437
22980024,90,1.5892818368,-0.0097288502
22980024,91,1.5536110000,-0.0095280567
22980024,92,1.4855458861,-0.0093272632
22980025,89,-0.1323071439,-0.0327889312
22980025,90,-0.1301994188,-0.0321865507
22980025,91,-0.1284808222,-0.0315841701
22980025,92,-0.1331305668,-0.0309817896
22980026,89,-0.0477365957,-0.0198592875
22980026,90,-0.0453635931,-0.0194577005
22980026,91,-0.0435919233,-0.0190561134
22980026,92,-0.0423559533,-0.0186545264
22980027,89,-0.0996602815,-0.0297889312
22980027,90,-0.0978344128,-0.0291865507
22980027,91,-0.0965961387,-0.0285841701
22980027,92,-0.0954119696,-0.0279817896
22980028,89,0.0000000000,0.0000000000
22980028,90,0.0000000000,0.0000000000
22980028,91,0.0000000000,0.0000000000
22980028,92,0.0000000000,0.0000000000
22980029,89,-0.1354245130,-0.0397185750
22980029,90,-0.1329809081,-0.0389154009
22980029,91,-0.1305373033,-0.0381122268
22980029,92,-0.1346508412,-0.0373090528
22980030,89,-0.1414253552,-0.0412185750
22980030,90,-0.1390225763,-0.0404154009
