Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,solution
1537,289,1045,1267,1,0,50,1.1664,50,0,1,0,0,1
1537,289,1046,1268,2,0,50,1.1664,50,0,1,0,0,1
1537,289,1047,1269,3,0,50,1.1664,50,0,1,0,0,1
1537,289,1048,1270,4,0,50,1.1664,50,0,1,0,0,0
1743,290,1049,1271,1,0,-67.01346459,-749.85,-67.01346459,0,1,0,0,0.0490807
1743,290,1050,1272,2,0,-67.01346459,-749.85,-67.01346459,0,1,0,0,0.0486697
1743,290,1051,1273,3,0,-67.01346459,-749.85,-67.01346459,0,1,0,0,0.0399743
1743,290,1052,1274,4,0,-67.01346459,-749.85,-67.01346459,0,1,0,0,0.000625609
10060000,291,1053,1275,1,0,-58.16761155,-1.15,-58.16761155,0,1,0,0,9.22E-09
10060000,291,1054,1276,2,0,-58.16761155,-1.15,-58.16761155,0,1,0,0,9.93E-09
10060000,291,1055,1277,3,0,-58.16761155,-1.15,-58.16761155,0,1,0,0,9.47E-09
10060000,291,1056,1278,4,0,-58.16761155,-1.15,-58.16761155,0,1,0,0,9.76E-09
10060114,292,1057,1279,1,0,-59.8911234,-0.16,-59.8911234,0,1,0,0,9.16E-08
10060114,292,1058,1280,2,0,-59.8911234,-0.16,-59.8911234,0,1,0,0,9.49E-08
10060114,292,1059,1281,3,0,-59.8911234,-0.16,-59.8911234,0,1,0,0,9.31E-08
10060114,292,1060,1282,4,0,-59.8911234,-0.16,-59.8911234,0,1,0,0,1.23E-07
10150000,293,1061,1283,1,0,-60.65751265,-0.989,-60.65751265,0,1,0,0,1.53E-08
10150000,293,1062,1284,2,0,-60.65751265,-0.989,-60.65751265,0,1,0,0,1.67E-08
10150000,293,1063,1285,3,0,-60.65751265,-0.989,-60.65751265,0,1,0,0,1
10150000,293,1064,1286,4,0,-60.65751265,-0.989,-60.65751265,0,1,0,0,1
1537,294,1065,1287,1,0,-58.8839679,-0.999,-58.8839679,0,1,0,0,1.15E-08
1537,294,1066,1288,2,0,-58.8839679,-0.999,-58.8839679,0,1,0,0,1.28E-08
1537,294,1067,1289,3,0,-58.8839679,-0.999,-58.8839679,0,1,0,0,4.55E-07
1537,294,1068,1290,4,0,-58.8839679,-0.999,-58.8839679,0,1,0,0,1
1537,295,1069,1291,1,0,-59.75403919,-2.322,-59.75403919,0,1,0,0,5.48E-09
1537,295,1070,1292,2,0,-59.75403919,-2.322,-59.75403919,0,1,0,0,5.91E-09
1537,295,1071,1293,3,0,-59.75403919,-2.322,-59.75403919,0,1,0,0,1
1537,295,1072,1294,4,0,-59.75403919,-2.322,-59.75403919,0,1,0,0,1
10060099,296,1073,1295,1,0,-62.89126735,-1.05,-62.89126735,0,1,0,0,1
10060099,296,1074,1296,2,0,-62.89126735,-1.05,-62.89126735,0,1,0,0,1
10060099,296,1075,1297,3,0,-62.89126735,-1.05,-62.89126735,0,1,0,0,1
10060099,296,1076,1298,4,0,-62.89126735,-1.05,-62.89126735,0,1,0,0,1
10060000,297,1077,1299,1,0,-55.81240299,-0.96,-55.81240299,0,1,0,0,8.43E-09
10060000,297,1078,1300,2,0,-55.81240299,-0.96,-55.81240299,0,1,0,0,8.87E-09
10060000,297,1079,1301,3,0,-55.81240299,-0.96,-55.81240299,0,1,0,0,8.53E-09
10060000,297,1080,1302,4,0,-55.81240299,-0.96,-55.81240299,0,1,0,0,8.74E-09
1537,298,1081,1303,1,0,-59.41381108,-0.995,-59.41381108,0,1,0,0,1.25E-08
1537,298,1082,1304,2,0,-59.41381108,-0.995,-59.41381108,0,1,0,0,1.39E-08
1537,298,1083,1305,3,0,-59.41381108,-0.995,-59.41381108,0,1,0,0,0.395369
1537,298,1084,1306,4,0,-59.41381108,-0.995,-59.41381108,0,1,0,0,1
10150019,299,1085,1307,1,0,-58.24030352,-0.995,-58.24030352,0,1,0,0,1.03E-08
10150019,299,1086,1308,2,0,-58.24030352,-0.995,-58.24030352,0,1,0,0,1.08E-08
10150019,299,1087,1309,3,0,-58.24030352,-0.995,-58.24030352,0,1,0,0,1.12E-06
10150019,299,1088,1310,4,0,-58.24030352,-0.995,-58.24030352,0,1,0,0,1
10150000,300,1089,1311,1,0,-60.55628941,-0.995,-60.55628941,0,1,0,0,1.49E-08
10150000,300,1090,1312,2,0,-60.55628941,-0.995,-60.55628941,0,1,0,0,1.63E-08
10150000,300,1091,1313,3,0,-60.55628941,-0.995,-60.55628941,0,1,0,0,1
10150000,300,1092,1314,4,0,-60.55628941,-0.995,-60.55628941,0,1,0,0,1
1537,301,1093,1315,1,0,-59.03843825,-0.04,-59.03843825,0,1,0,0,3.27E-07
1537,301,1094,1316,2,0,-59.03843825,-0.04,-59.03843825,0,1,0,0,3.73E-07
1537,301,1095,1317,3,0,-59.03843825,-0.04,-59.03843825,0,1,0,0,9.42E-06
1537,301,1096,1318,4,0,-59.03843825,-0.04,-59.03843825,0,1,0,0,1
1537,302,1097,1319,1,0,-58.84176336,-0.096,-58.84176336,0,1,0,0,1.27E-07
1537,302,1098,1320,2,0,-58.84176336,-0.096,-58.84176336,0,1,0,0,1.44E-07
1537,302,1099,1321,3,0,-58.84176336,-0.096,-58.84176336,0,1,0,0,3.26E-06
1537,302,1100,1322,4,0,-58.84176336,-0.096,-58.84176336,0,1,0,0,1
1537,303,1101,1323,1,0,-67.92561737,-0.044,-67.92561737,0,1,0,0,0.999997
1537,303,1102,1324,2,0,-67.92561737,-0.044,-67.92561737,0,1,0,0,0.999997
1537,303,1103,1325,3,0,-67.92561737,-0.044,-67.92561737,0,1,0,0,1
1537,303,1104,1326,4,0,-67.92561737,-0.044,-67.92561737,0,1,0,0,1
1537,304,1105,1327,1,0,-57.49173662,-0.36,-57.49173662,0,1,0,0,2.83E-08
1537,304,1106,1328,2,0,-57.49173662,-0.36,-57.49173662,0,1,0,0,3.19E-08
1537,304,1107,1329,3,0,-57.49173662,-0.36,-57.49173662,0,1,0,0,2.65E-07
1537,304,1108,1330,4,0,-57.49173662,-0.36,-57.49173662,0,1,0,0,1
10060000,305,1109,1331,1,0,-67.2916481,-0.63,-67.2916481,0,1,0,0,0.999999
10060000,305,1110,1332,2,0,-67.2916481,-0.63,-67.2916481,0,1,0,0,0.999999
10060000,305,1111,1333,3,0,-67.2916481,-0.63,-67.2916481,0,1,0,0,0.999999
10060000,305,1112,1334,4,0,-67.2916481,-0.63,-67.2916481,0,1,0,0,0.999999
10060056,306,1113,1335,1,0,-58.27178576,-0.14,-58.27178576,0,1,0,0,9.46E-08
10060056,306,1114,1336,2,0,-58.27178576,-0.14,-58.27178576,0,1,0,0,8.63E-08
10060056,306,1115,1337,3,0,-58.27178576,-0.14,-58.27178576,0,1,0,0,8.50E-08
10060056,306,1116,1338,4,0,-58.27178576,-0.14,-58.27178576,0,1,0,0,1.07E-07
10060056,308,1121,1339,1,0,-63.25040814,-0.04814,-63.25040814,0,1,0,0,7.30E-07
10060056,308,1122,1340,2,0,-63.25040814,-0.04814,-63.25040814,0,1,0,0,6.97E-07
10060056,308,1123,1341,3,0,-63.25040814,-0.04814,-63.25040814,0,1,0,0,7.03E-07
10060056,308,1124,1342,4,0,-63.25040814,-0.04814,-63.25040814,0,1,0,0,1.07E-06
10060077,309,1125,1343,1,0,-63.72786452,-1.718,-63.72786452,0,1,0,0,0.999593
10060077,309,1126,1344,2,0,-63.72786452,-1.718,-63.72786452,0,1,0,0,1
10060077,309,1127,1345,3,0,-63.72786452,-1.718,-63.72786452,0,1,0,0,1
10060077,309,1128,1346,4,0,-63.72786452,-1.718,-63.72786452,0,1,0,0,1
10060021,310,1129,1347,1,0,-61.1397766,-0.01,-61.1397766,0,1,0,0,7.21E-06
10060021,310,1130,1348,2,0,-61.1397766,-0.01,-61.1397766,0,1,0,0,9.50E-06
10060021,310,1131,1349,3,0,-61.1397766,-0.01,-61.1397766,0,1,0,0,2.21E-05
10060021,310,1132,1350,4,0,-61.1397766,-0.01,-61.1397766,0,1,0,0,0.999988
10060039,311,1133,1351,1,0,-59.31799638,-0.14,-59.31799638,0,1,0,0,0.999999
10060039,311,1134,1352,2,0,-59.31799638,-0.14,-59.31799638,0,1,0,0,0.999999
10060039,311,1135,1353,3,0,-59.31799638,-0.14,-59.31799638,0,1,0,0,1
10060039,311,1136,1354,4,0,-59.31799638,-0.14,-59.31799638,0,1,0,0,1
1537,312,1137,1355,1,0,-64.30150806,-0.2,-64.30150806,0,1,0,0,2.25E-07
1537,312,1138,1356,2,0,-64.30150806,-0.2,-64.30150806,0,1,0,0,2.93E-07
1537,312,1139,1357,3,0,-64.30150806,-0.2,-64.30150806,0,1,0,0,1
1537,312,1140,1358,4,0,-64.30150806,-0.2,-64.30150806,0,1,0,0,1
10150000,313,1141,1359,1,0,72.22799246,3.6,72.22799246,0,1,0,0,4.60E-09
10150000,313,1142,1360,2,0,72.22799246,3.6,72.22799246,0,1,0,0,4.60E-09
10150000,313,1143,1361,3,0,72.22799246,3.6,72.22799246,0,1,0,0,2.21E-09
10150000,313,1144,1362,4,0,72.22799246,3.6,72.22799246,0,1,0,0,5.02E-10
1537,314,1145,1363,1,0,-61.97022729,-0.035,-61.97022729,0,1,0,0,6.78E-07
1537,314,1146,1364,2,0,-61.97022729,-0.035,-61.97022729,0,1,0,0,7.85E-07
1537,314,1147,1365,3,0,-61.97022729,-0.035,-61.97022729,0,1,0,0,0.999999
1537,314,1148,1366,4,0,-61.97022729,-0.035,-61.97022729,0,1,0,0,1
10150000,315,1149,1367,1,0,-63.05829606,-0.36,-63.05829606,0,1,0,0,7.92E-08
10150000,315,1150,1368,2,0,-63.05829606,-0.36,-63.05829606,0,1,0,0,8.63E-08
10150000,315,1151,1369,3,0,-63.05829606,-0.36,-63.05829606,0,1,0,0,1
10150000,315,1152,1370,4,0,-63.05829606,-0.36,-63.05829606,0,1,0,0,1
1537,316,1153,1371,1,0,-59.38538506,-0.03,-59.38538506,0,1,0,0,4.42E-07
1537,316,1154,1372,2,0,-59.38538506,-0.03,-59.38538506,0,1,0,0,4.94E-07
1537,316,1155,1373,3,0,-59.38538506,-0.03,-59.38538506,0,1,0,0,0.000275219
1537,316,1156,1374,4,0,-59.38538506,-0.03,-59.38538506,0,1,0,0,1
1537,317,1157,1375,1,0,-65.25197432,-0.03,-65.25197432,0,1,0,0,2.47E-06
1537,317,1158,1376,2,0,-65.25197432,-0.03,-65.25197432,0,1,0,0,2.67E-06
1537,317,1159,1377,3,0,-65.25197432,-0.03,-65.25197432,0,1,0,0,0.999999
1537,317,1160,1378,4,0,-65.25197432,-0.03,-65.25197432,0,1,0,0,1
1537,318,1161,1379,1,0,-62.12382349,-0.06,-62.12382349,0,1,0,0,3.61E-07
1537,318,1162,1380,2,0,-62.12382349,-0.06,-62.12382349,0,1,0,0,4.21E-07
1537,318,1163,1381,3,0,-62.12382349,-0.06,-62.12382349,0,1,0,0,0.999999
1537,318,1164,1382,4,0,-62.12382349,-0.06,-62.12382349,0,1,0,0,1
1537,319,1165,1383,1,0,-62.21187119,-0.06,-62.21187119,0,1,0,0,3.69E-07
1537,319,1166,1384,2,0,-62.21187119,-0.06,-62.21187119,0,1,0,0,4.32E-07
1537,319,1167,1385,3,0,-62.21187119,-0.06,-62.21187119,0,1,0,0,0.999999
1537,319,1168,1386,4,0,-62.21187119,-0.06,-62.21187119,0,1,0,0,1
1468,320,1169,1387,1,0,-58.7235,-1.59482,-58.7235,0,1,0,0,7.10E-09
1468,320,1169,1388,1,0,78.7235,1.08027,78.7235,0,1,0,0,7.06E-09
1468,320,1170,1389,2,0,-58.7235,-1.53052,-58.7235,0,1,0,0,7.97E-09
1468,320,1170,1390,2,0,78.7235,1.01232,78.7235,0,1,0,0,7.44E-09
1468,320,1171,1391,3,0,-58.7235,-1.54377,-58.7235,0,1,0,0,7.66E-09
1468,320,1171,1392,3,0,78.7235,1.08159,78.7235,0,1,0,0,7.35E-09
1468,320,1172,1393,4,0,-58.7235,-1.1167,-58.7235,0,1,0,0,1.07E-08
1468,320,1172,1394,4,0,78.7235,0.887172,78.7235,0,1,0,0,2.02E-08
1537,321,1173,1395,1,0,-58.7235,-1.81659,-58.7235,0,1,0,0,6.07E-09
1537,321,1173,1396,1,0,78.7235,0.969836,78.7235,0,1,0,0,7.75E-09
1537,321,1174,1397,2,0,-58.7235,-1.75777,-58.7235,0,1,0,0,6.76E-09
1537,321,1174,1398,2,0,78.7235,0.795977,78.7235,0,1,0,0,9.61E-09
1537,321,1175,1399,3,0,-58.7235,-1.73902,-58.7235,0,1,0,0,1.99E-07
1537,321,1175,1400,3,0,78.7235,0.960841,78.7235,0,1,0,0,4.70E-09
1537,321,1176,1401,4,0,-58.7235,-1.38363,-58.7235,0,1,0,0,1
1537,321,1176,1402,4,0,78.7235,0.474143,78.7235,0,1,0,0,3.41E-09
10060014,322,1177,1403,1,0,-58.7235,-0.103571,-58.7235,0,1,0,0,4.42E-07
10060014,322,1177,1404,1,0,78.7235,0.0675125,78.7235,0,1,0,0,1.52E-07
10060014,322,1178,1405,2,0,-58.7235,-0.105364,-58.7235,0,1,0,0,5.25E-07
10060014,322,1178,1406,2,0,78.7235,0.070275,78.7235,0,1,0,0,1.36E-07
10060014,322,1179,1407,3,0,-58.7235,-0.100808,-58.7235,0,1,0,0,8.34E-07
10060014,322,1179,1408,3,0,78.7235,0.0766917,78.7235,0,1,0,0,1.15E-07
10060014,322,1180,1409,4,0,-58.7235,-0.0616801,-58.7235,0,1,0,0,5.38E-06
10060014,322,1180,1410,4,0,78.7235,0.0568013,78.7235,0,1,0,0,1.44E-07
10060032,323,1181,1411,1,0,-58.7235,-0.109,-58.7235,0,1,0,0,2.35E-06
10060032,323,1181,1412,1,0,78.7235,0.0732647,78.7235,0,1,0,0,1.12E-07
10060032,323,1182,1413,2,0,-58.7235,-0.0925123,-58.7235,0,1,0,0,3.23E-05
10060032,323,1182,1414,2,0,78.7235,0.069465,78.7235,0,1,0,0,1.15E-07
10060032,323,1183,1415,3,0,-58.7235,-0.102136,-58.7235,0,1,0,0,0.999998
10060032,323,1183,1416,3,0,78.7235,0.0635958,78.7235,0,1,0,0,1.24E-07
10060032,323,1184,1417,4,0,-58.7235,-0.0768328,-58.7235,0,1,0,0,0.999999
10060032,323,1184,1418,4,0,78.7235,0.0383458,78.7235,0,1,0,0,1.94E-07
10060056,324,1185,1419,1,0,-58.7235,-0.700258,-58.7235,0,1,0,0,1.74E-08
10060056,324,1185,1420,1,0,78.7235,0.482671,78.7235,0,1,0,0,1.66E-08
10060056,324,1186,1421,2,0,-58.7235,-0.673484,-58.7235,0,1,0,0,1.90E-08
10060056,324,1186,1422,2,0,78.7235,0.436669,78.7235,0,1,0,0,1.75E-08
10060056,324,1187,1423,3,0,-58.7235,-0.680659,-58.7235,0,1,0,0,1.76E-08
10060056,324,1187,1424,3,0,78.7235,0.457509,78.7235,0,1,0,0,1.74E-08
10060056,324,1188,1425,4,0,-58.7235,-0.499829,-58.7235,0,1,0,0,2.59E-08
10060056,324,1188,1426,4,0,78.7235,0.351837,78.7235,0,1,0,0,5.18E-08
10060069,325,1189,1427,1,0,-58.7235,-0.172808,-58.7235,0,1,0,0,1.08E-07
10060069,325,1189,1428,1,0,78.7235,0.131704,78.7235,0,1,0,0,8.88E-08
10060069,325,1190,1429,2,0,-58.7235,-0.163878,-58.7235,0,1,0,0,1.23E-07
10060069,325,1190,1430,2,0,78.7235,0.122903,78.7235,0,1,0,0,9.16E-08
10060069,325,1191,1431,3,0,-58.7235,-0.169212,-58.7235,0,1,0,0,1.13E-07
10060069,325,1191,1432,3,0,78.7235,0.123449,78.7235,0,1,0,0,9.37E-08
10060069,325,1192,1433,4,0,-58.7235,-0.125548,-58.7235,0,1,0,0,1.88E-07
10060069,325,1192,1434,4,0,78.7235,0.0985088,78.7235,0,1,0,0,1.71E-07
10060078,326,1193,1435,1,0,-58.7235,-0.0798792,-58.7235,0,1,0,0,5.16E-07
10060078,326,1193,1436,1,0,78.7235,0.0636208,78.7235,0,1,0,0,1.76E-07
10060078,326,1194,1437,2,0,-58.7235,-0.0742985,-58.7235,0,1,0,0,6.28E-07
10060078,326,1194,1438,2,0,78.7235,0.0647167,78.7235,0,1,0,0,1.65E-07
10060078,326,1195,1439,3,0,-58.7235,-0.0787833,-58.7235,0,1,0,0,6.75E-07
10060078,326,1195,1440,3,0,78.7235,0.0507167,78.7235,0,1,0,0,2.02E-07
10060078,326,1196,1441,4,0,-58.7235,-0.0562958,-58.7235,0,1,0,0,1.36E-06
10060078,326,1196,1442,4,0,78.7235,0.0444542,78.7235,0,1,0,0,2.10E-07
10060093,327,1197,1443,1,0,-58.7235,-0.223629,-58.7235,0,1,0,0,4.41E-07
10060093,327,1197,1444,1,0,78.7235,0.131371,78.7235,0,1,0,0,5.71E-08
10060093,327,1198,1445,2,0,-58.7235,-0.208303,-58.7235,0,1,0,0,1.15E-06
10060093,327,1198,1446,2,0,78.7235,0.122878,78.7235,0,1,0,0,5.75E-08
10060093,327,1199,1447,3,0,-58.7235,-0.214033,-58.7235,0,1,0,0,0.159632
10060093,327,1199,1448,3,0,78.7235,0.144683,78.7235,0,1,0,0,4.80E-08
10060093,327,1200,1449,4,0,-58.7235,-0.161521,-58.7235,0,1,0,0,0.999999
10060093,327,1200,1450,4,0,78.7235,0.102107,78.7235,0,1,0,0,7.03E-08
10060114,328,1201,1451,1,0,-58.7235,-0.647367,-58.7235,0,1,0,0,1.84E-08
10060114,328,1201,1452,1,0,78.7235,0.50005,78.7235,0,1,0,0,1.59E-08
10060114,328,1202,1453,2,0,-58.7235,-0.6223,-58.7235,0,1,0,0,2.07E-08
10060114,328,1202,1454,2,0,78.7235,0.454214,78.7235,0,1,0,0,1.68E-08
10060114,328,1203,1455,3,0,-58.7235,-0.616584,-58.7235,0,1,0,0,1.96E-08
10060114,328,1203,1456,3,0,78.7235,0.472798,78.7235,0,1,0,0,1.68E-08
10060114,328,1204,1457,4,0,-58.7235,-0.476732,-58.7235,0,1,0,0,2.78E-08
10060114,328,1204,1458,4,0,78.7235,0.386657,78.7235,0,1,0,0,4.66E-08
10060128,329,1205,1459,1,0,-58.7235,-0.147296,-58.7235,0,1,0,0,1.49E-07
10060128,329,1205,1460,1,0,78.7235,0.115371,78.7235,0,1,0,0,9.69E-08
10060128,329,1206,1461,2,0,-58.7235,-0.139625,-58.7235,0,1,0,0,1.70E-07
10060128,329,1206,1462,2,0,78.7235,0.103217,78.7235,0,1,0,0,1.10E-07
10060128,329,1207,1463,3,0,-58.7235,-0.1462,-58.7235,0,1,0,0,1.57E-07
10060128,329,1207,1464,3,0,78.7235,0.10205,78.7235,0,1,0,0,1.13E-07
10060128,329,1208,1465,4,0,-58.7235,-0.0803769,-58.7235,0,1,0,0,3.54E-07
10060128,329,1208,1466,4,0,78.7235,0.0535656,78.7235,0,1,0,0,2.29E-07
10060139,330,1209,1467,1,0,-58.7235,-0.137225,-58.7235,0,1,0,0,2.29E-07
10060139,330,1209,1468,1,0,78.7235,0.107858,78.7235,0,1,0,0,9.28E-08
10060139,330,1210,1469,2,0,-58.7235,-0.134462,-58.7235,0,1,0,0,2.58E-07
10060139,330,1210,1470,2,0,78.7235,0.105229,78.7235,0,1,0,0,9.28E-08
10060139,330,1211,1471,3,0,-58.7235,-0.125112,-58.7235,0,1,0,0,3.15E-07
10060139,330,1211,1472,3,0,78.7235,0.0957875,78.7235,0,1,0,0,1.04E-07
10060139,330,1212,1473,4,0,-58.7235,-0.0775105,-58.7235,0,1,0,0,7.49E-07
10060139,330,1212,1474,4,0,78.7235,0.0575958,78.7235,0,1,0,0,1.74E-07
10150010,331,1213,1475,1,0,-58.7235,-0.0115833,-58.7235,0,1,0,0,1.82E-06
10150010,331,1213,1476,1,0,78.7235,0.006,78.7235,0,1,0,0,2.00E-06
10150010,331,1214,1477,2,0,-58.7235,-0.0115833,-58.7235,0,1,0,0,1.83E-06
10150010,331,1214,1478,2,0,78.7235,0.006,78.7235,0,1,0,0,1.99E-06
10150010,331,1215,1479,3,0,-58.7235,-0.0115833,-58.7235,0,1,0,0,9.63E-05
10150010,331,1215,1480,3,0,78.7235,0.006,78.7235,0,1,0,0,1.20E-06
10150010,331,1216,1481,4,0,-58.7235,-0.0111667,-58.7235,0,1,0,0,1
10150010,331,1216,1482,4,0,78.7235,0.00641667,78.7235,0,1,0,0,3.35E-07
10150013,332,1217,1483,1,0,-58.7235,-0.01675,-58.7235,0,1,0,0,1.42E-06
10150013,332,1217,1484,1,0,78.7235,0.00641667,78.7235,0,1,0,0,1.91E-06
10150013,332,1218,1485,2,0,-58.7235,-0.0114531,-58.7235,0,1,0,0,1.75E-06
10150013,332,1218,1486,2,0,78.7235,0.00641667,78.7235,0,1,0,0,1.90E-06
10150013,332,1219,1487,3,0,-58.7235,-0.01675,-58.7235,0,1,0,0,1.50E-05
10150013,332,1219,1488,3,0,78.7235,0.00641667,78.7235,0,1,0,0,1.12E-06
10150013,332,1220,1489,4,0,-58.7235,-0.0111667,-58.7235,0,1,0,0,1
10150013,332,1220,1490,4,0,78.7235,0.00641667,78.7235,0,1,0,0,3.30E-07
10150014,333,1221,1491,1,0,-58.7235,-0.0284875,-58.7235,0,1,0,0,8.96E-07
10150014,333,1221,1492,1,0,78.7235,0.00215054,78.7235,0,1,0,0,4.79E-06
10150014,333,1222,1493,2,0,-58.7235,-0.0284875,-58.7235,0,1,0,0,9.05E-07
10150014,333,1222,1494,2,0,78.7235,0,78.7235,0,1,0,0,0
10150014,333,1223,1495,3,0,-58.7235,-0.0284875,-58.7235,0,1,0,0,0.999873
10150014,333,1223,1496,3,0,78.7235,0.00641667,78.7235,0,1,0,0,1.09E-06
10150014,333,1224,1497,4,0,-58.7235,-0.0224875,-58.7235,0,1,0,0,1
10150014,333,1224,1498,4,0,78.7235,0,78.7235,0,1,0,0,0
10150018,334,1225,1499,1,0,-58.7235,-0.006,-58.7235,0,1,0,0,3.16E-06
10150018,334,1225,1500,1,0,78.7235,0,78.7235,0,1,0,0,0
10150018,334,1226,1501,2,0,-58.7235,-0.00558333,-58.7235,0,1,0,0,3.44E-06
10150018,334,1226,1502,2,0,78.7235,0,78.7235,0,1,0,0,0
10150018,334,1227,1503,3,0,-58.7235,-0.00558333,-58.7235,0,1,0,0,0.999555
10150018,334,1227,1504,3,0,78.7235,0,78.7235,0,1,0,0,0
10150018,334,1228,1505,4,0,-58.7235,-0.00558333,-58.7235,0,1,0,0,0.999999
10150018,334,1228,1506,4,0,78.7235,0,78.7235,0,1,0,0,0
10150020,335,1229,1507,1,0,-58.7235,-0.0115833,-58.7235,0,1,0,0,1.84E-06
10150020,335,1229,1508,1,0,78.7235,0.00318766,78.7235,0,1,0,0,3.34E-06
10150020,335,1230,1509,2,0,-58.7235,-0.0111667,-58.7235,0,1,0,0,1.93E-06
10150020,335,1230,1510,2,0,78.7235,0,78.7235,0,1,0,0,0
10150020,335,1231,1511,3,0,-58.7235,-0.0111667,-58.7235,0,1,0,0,0.000245386
10150020,335,1231,1512,3,0,78.7235,0.00810598,78.7235,0,1,0,0,1.01E-06
10150020,335,1232,1513,4,0,-58.7235,-0.00797988,-58.7235,0,1,0,0,0.999999
10150020,335,1232,1514,4,0,78.7235,0,78.7235,0,1,0,0,0
10150022,336,1233,1515,1,0,-58.7235,-0.012,-58.7235,0,1,0,0,1.82E-06
10150022,336,1233,1516,1,0,78.7235,0,78.7235,0,1,0,0,0
10150022,336,1234,1517,2,0,-58.7235,-0.0115833,-58.7235,0,1,0,0,1.90E-06
10150022,336,1234,1518,2,0,78.7235,0,78.7235,0,1,0,0,0
10150022,336,1235,1519,3,0,-58.7235,-0.0115833,-58.7235,0,1,0,0,0.999245
10150022,336,1235,1520,3,0,78.7235,0,78.7235,0,1,0,0,0
10150022,336,1236,1521,4,0,-58.7235,-0.00861589,-58.7235,0,1,0,0,0.999999
10150022,336,1236,1522,4,0,78.7235,0,78.7235,0,1,0,0,0
1468,337,1237,1523,1,0,10.94065039,-0.265476415,10.94065039,1,1,1,0,4.16E-09
1468,337,1238,1524,2,0,0,0.136845774,0,1,1,1,1,1
1468,337,1239,1525,3,0,0,0.036968167,0,1,1,1,1,1
1468,337,1240,1526,4,0,0,0.014621602,0,1,1,1,1,1
1468,338,1241,1527,1,0,28.58014968,0.139523585,28.58014968,1,1,1,0,1
1468,338,1242,1528,2,0,0,-0.089099634,0,1,1,1,1,0
1468,338,1243,1529,3,0,0,-0.008178534,0,1,1,1,1,1.60E-07
1468,338,1244,1530,4,0,0,-0.006706676,0,1,1,1,1,1.94E-07
1468,339,1245,1531,1,0,10.94065039,-0.265476415,10.94065039,1,1,1,0,0
1468,339,1246,1532,2,0,17.60465677,-0.267141681,17.60465677,1,1,1,1,3.83E-09
1468,339,1247,1533,3,0,0,0.135195283,0,1,1,1,1,1
1468,339,1248,1534,4,0,0,0.120559256,0,1,1,1,1,1
1468,340,1249,1535,1,0,36.81831823,0.139523585,36.81831823,1,1,1,0,1
1468,340,1250,1536,2,0,43.69966946,0.137858319,43.69966946,1,1,1,1,1
1468,340,1251,1537,3,0,0,-0.15356855,0,1,1,1,1,0
1468,340,1252,1538,4,0,0,-0.019909137,0,1,1,1,1,0
1468,341,1253,1539,1,0,10.94065039,-0.265476415,10.94065039,1,1,1,0,0
1468,341,1254,1540,2,0,17.60465677,-0.267141681,17.60465677,1,1,1,1,0
1468,341,1255,1541,3,0,22.06896556,-0.269804717,22.06896556,1,1,1,1,3.62E-09
1468,341,1256,1542,4,0,0,0.131711506,0,1,1,1,1,1
1468,342,1257,1543,1,0,45.68359276,0.139523585,45.68359276,1,1,1,0,1
1468,342,1258,1544,2,0,52.564944,0.137858319,52.564944,1,1,1,1,1
1468,342,1259,1545,3,0,57.40610788,0.135195283,57.40610788,1,1,1,1,1
1468,342,1260,1546,4,0,0,-0.204808198,0,1,1,1,1,0
1468,343,1261,1547,1,0,79.66416741,-0.265476415,79.66416741,1,1,1,0,2.21E-09
1468,343,1262,1548,2,0,86.32817379,-0.267141681,86.32817379,1,1,1,1,2.10E-09
1468,343,1263,1549,3,0,90.79248258,-0.269804717,90.79248258,1,1,1,1,2.02E-09
1468,343,1264,1550,4,0,94.00719419,-0.273288494,94.00719419,1,1,1,1,1.96E-09
1468,344,1265,1551,1,0,79.79875989,0.139523585,79.79875989,1,1,1,0,5.91E-08
1468,344,1266,1552,2,0,86.68011113,0.137858319,86.68011113,1,1,1,1,3.58E-08
1468,344,1267,1553,3,0,91.52127501,0.135195283,91.52127501,1,1,1,1,2.92E-08
1468,344,1268,1554,4,0,95.28891686,0.131711506,95.28891686,1,1,1,1,2.53E-08
1537,345,1269,1555,1,0,10.566459,-0.299801846,10.566459,1,1,1,0,0
1537,345,1270,1556,2,0,0,0.16290325,0,1,1,1,1,1
1537,345,1271,1557,3,0,0,0.039374965,0,1,1,1,1,1
1537,345,1272,1558,4,0,0,0.015280639,0,1,1,1,1,1
1537,346,1273,1559,1,0,27.38142532,0.165198154,27.38142532,1,1,1,0,1
1537,346,1274,1560,2,0,0,-0.108043397,0,1,1,1,1,1.21E-08
1537,346,1275,1561,3,0,0,-0.009177779,0,1,1,1,1,1.61E-07
1537,346,1276,1562,4,0,0,-0.007539839,0,1,1,1,1,4.69E-07
1537,347,1277,1563,1,0,10.566459,-0.299801846,10.566459,1,1,1,0,0
1537,347,1278,1564,2,0,17.27625169,-0.301026836,17.27625169,1,1,1,1,0
1537,347,1279,1565,3,0,0,0.162017997,0,1,1,1,1,1
1537,347,1280,1566,4,0,0,0.144854293,0,1,1,1,1,1
1537,348,1281,1567,1,0,35.41187205,0.165198154,35.41187205,1,1,1,0,1
