ID,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,NodeFrom,NodeTo,DecNetFrom,DecNetTo
15630000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15630000,4709,_563_4709_CRETAZ,IT_Transmission
15640000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15640000,4845,_564_4845_MORGEX,IT_Transmission
15650000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15650000,4861,_565_4861_NUS,IT_Transmission
15660000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15660000,4869,_566_4869_PONT_SAINT_MARTIN_CP,IT_Transmission
15670000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15670000,4879,_567_4879_PERRERES_CP,IT_Transmission
15680000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15680000,4918,_568_4918_PONTEPIETRA,IT_Transmission
15690000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15690000,4924,_569_4924_PRE_S_DIDIER,IT_Transmission
15700000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15700000,4938,_570_4938_RHIN,IT_Transmission
15710000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15710000,5091,_571_5091_VERRES,IT_Transmission
15720000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15720000,5104,_572_5104_VILLENEUVE_CP,IT_Transmission
15730000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15730000,5132,_573_5132_ALTAVILLA,IT_Transmission
15740000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15740000,5132,_574_5132_SOVIZZO,IT_Transmission
15750000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15750000,5155,_575_5155_BASSANO,IT_Transmission
15760000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15760000,5155,_576_5155_CARTIGLIANO,IT_Transmission
15770000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15770000,5155,_577_5155_ROSSANO,IT_Transmission
15780000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15780000,5159,_578_5159_BELLUNO,IT_Transmission
15790000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15790000,5172,_579_5172_BREGANZE,IT_Transmission
15800000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15800000,5184,_580_5184_BUSSOLENGO_CP,IT_Transmission
15810000,0.0000900000,0.0000000000,0.0027824890,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,40.0104000000,15810000,5194,_581_5194_CAMPOSAMPIERO,IT_Transmission
15810001,0.0003897780,0.0000000000,0.0002685290,0.0073201500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15810002,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810002,0.0005566220,0.0000000000,0.0002865730,0.0100113750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.3138000000,15810009,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810003,0.0014448440,0.0000000000,0.0009329780,0.0305212500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.7550000000,15810008,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810004,0.0003040800,0.0000000000,0.0001849240,0.0064311750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8335000000,15810001,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810005,0.0001324130,0.0000000000,0.0000882760,0.0022275000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.5737000000,15810007,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810006,0.0000183910,0.0000000000,0.0000122600,0.0003093750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.5737000000,15810021,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810007,0.0000367980,0.0000000000,0.0000152930,0.0005089500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15810013,15810021,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810008,0.0000643960,0.0000000000,0.0000267630,0.0008906850,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15810017,15810013,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810009,0.0002388360,0.0000000000,0.0001250090,0.0032370750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15810011,15810017,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810010,0.0002047730,0.0000000000,0.0001085200,0.0028059750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15810015,15810011,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810011,0.0003919110,0.0000000000,0.0001889640,0.0062916750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15810010,15810015,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810012,0.0002299870,0.0000000000,0.0000955780,0.0031810500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15810020,15810010,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810013,0.0003576530,0.0000000000,0.0001731160,0.0045261000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15810019,15810020,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810014,0.0001873420,0.0000000000,0.0000906800,0.0023708250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15810022,15810019,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810015,0.0002222530,0.0000000000,0.0001264090,0.0028467000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15810016,15810022,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810016,0.0001697380,0.0000000000,0.0000965420,0.0021741070,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15810024,15810016,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810017,0.0002901330,0.0000000000,0.0001561870,0.0025231500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.3653000000,15810012,15810024,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810018,0.0000597330,0.0000000000,0.0000321560,0.0005195020,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.3653000000,15810018,15810012,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810019,0.0007463560,0.0000000000,0.0003898620,0.0094970250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15810014,15810018,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810020,0.0003546310,0.0000000000,0.0002002580,0.0045398250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15810023,15810014,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810021,0.0003405820,0.0000000000,0.0002016760,0.0067200750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15810003,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810022,0.0001539960,0.0000000000,0.0000793910,0.0030957750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.3138000000,15810025,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810023,0.0010441780,0.0000000000,0.0005658220,0.0165849750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15810005,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810024,0.0003497200,0.0000000000,0.0001957730,0.0061366500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15810006,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15810025,0.0007615560,0.0000000000,0.0002271960,0.0086154750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,9.3531000000,15810004,15810000,_581_5194_CAMPOSAMPIERO,_581_5194_CAMPOSAMPIERO
15820000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15820000,5197,_582_5197_CA__TIEPOLO,IT_Transmission
15830000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15830000,5199,_583_5199_CA__EMILIANI,IT_Transmission
15840000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15840000,5204,_584_5204_CALALZO,IT_Transmission
15850000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15850000,5213,_585_5213_CAMPOLONGO,IT_Transmission
15860000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15860000,161,_586_161_CAMPO_MARZO,IT_Transmission
15870000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15870000,5234,_587_5234_CASTELFRANCO,IT_Transmission
15880000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15880000,5237,_588_5237_CASTELNUOVO,IT_Transmission
15890000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15890000,182,_589_182_CHIEVO_CP,IT_Transmission
15900000,0.0000900000,0.0000000000,0.0027824890,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,40.0104000000,15900000,5291,_590_5291_DONADA,IT_Transmission
15900001,0.0003897780,0.0000000000,0.0002685290,0.0073201500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15900002,15900000,_590_5291_DONADA,_590_5291_DONADA
15900002,0.0005566220,0.0000000000,0.0002865730,0.0100113750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.3138000000,15900009,15900000,_590_5291_DONADA,_590_5291_DONADA
15900003,0.0014448440,0.0000000000,0.0009329780,0.0305212500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.7550000000,15900008,15900000,_590_5291_DONADA,_590_5291_DONADA
15900004,0.0003040800,0.0000000000,0.0001849240,0.0064311750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8335000000,15900001,15900000,_590_5291_DONADA,_590_5291_DONADA
15900005,0.0001324130,0.0000000000,0.0000882760,0.0022275000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.5737000000,15900007,15900000,_590_5291_DONADA,_590_5291_DONADA
15900006,0.0000183910,0.0000000000,0.0000122600,0.0003093750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.5737000000,15900021,15900000,_590_5291_DONADA,_590_5291_DONADA
15900007,0.0000367980,0.0000000000,0.0000152930,0.0005089500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15900013,15900021,_590_5291_DONADA,_590_5291_DONADA
15900008,0.0000643960,0.0000000000,0.0000267630,0.0008906850,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15900017,15900013,_590_5291_DONADA,_590_5291_DONADA
15900009,0.0002388360,0.0000000000,0.0001250090,0.0032370750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15900011,15900017,_590_5291_DONADA,_590_5291_DONADA
15900010,0.0002047730,0.0000000000,0.0001085200,0.0028059750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15900015,15900011,_590_5291_DONADA,_590_5291_DONADA
15900011,0.0003919110,0.0000000000,0.0001889640,0.0062916750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15900010,15900015,_590_5291_DONADA,_590_5291_DONADA
15900012,0.0002299870,0.0000000000,0.0000955780,0.0031810500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.2354000000,15900020,15900010,_590_5291_DONADA,_590_5291_DONADA
15900013,0.0003576530,0.0000000000,0.0001731160,0.0045261000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15900019,15900020,_590_5291_DONADA,_590_5291_DONADA
15900014,0.0001873420,0.0000000000,0.0000906800,0.0023708250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15900022,15900019,_590_5291_DONADA,_590_5291_DONADA
15900015,0.0002222530,0.0000000000,0.0001264090,0.0028467000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15900016,15900022,_590_5291_DONADA,_590_5291_DONADA
15900016,0.0001697380,0.0000000000,0.0000965420,0.0021741070,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15900024,15900016,_590_5291_DONADA,_590_5291_DONADA
15900017,0.0002901330,0.0000000000,0.0001561870,0.0025231500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.3653000000,15900012,15900024,_590_5291_DONADA,_590_5291_DONADA
15900018,0.0000597330,0.0000000000,0.0000321560,0.0005195020,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.3653000000,15900018,15900012,_590_5291_DONADA,_590_5291_DONADA
15900019,0.0007463560,0.0000000000,0.0003898620,0.0094970250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15900014,15900018,_590_5291_DONADA,_590_5291_DONADA
15900020,0.0003546310,0.0000000000,0.0002002580,0.0045398250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.5472000000,15900023,15900014,_590_5291_DONADA,_590_5291_DONADA
15900021,0.0003405820,0.0000000000,0.0002016760,0.0067200750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15900003,15900000,_590_5291_DONADA,_590_5291_DONADA
15900022,0.0001539960,0.0000000000,0.0000793910,0.0030957750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.3138000000,15900025,15900000,_590_5291_DONADA,_590_5291_DONADA
15900023,0.0010441780,0.0000000000,0.0005658220,0.0165849750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15900005,15900000,_590_5291_DONADA,_590_5291_DONADA
15900024,0.0003497200,0.0000000000,0.0001957730,0.0061366500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,15900006,15900000,_590_5291_DONADA,_590_5291_DONADA
15900025,0.0007615560,0.0000000000,0.0002271960,0.0086154750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,9.3531000000,15900004,15900000,_590_5291_DONADA,_590_5291_DONADA
15910000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15910000,5324,_591_5324_GARDA,IT_Transmission
15920000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15920000,5324,_592_5324_RIVOLI,IT_Transmission
15930000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15930000,249,_593_249_GREZZANA,IT_Transmission
15940000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15940000,5333,_594_5333_ISTRANA,IT_Transmission
15950000,0.0002324280,0.0000000000,0.0062034590,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,24.9415000000,15950000,5350,_595_5350_LENDINARA,IT_Transmission
15950001,0.0008039770,0.0000000000,0.0003973680,0.0293402100,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,9.3689000000,15950001,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950002,0.0003548790,0.0000000000,0.0001910390,0.0114209020,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8284000000,15950004,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950003,0.0006873020,0.0000000000,0.0003721380,0.0231941220,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8284000000,15950006,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950004,0.0022816020,0.0000000000,0.0024610520,0.0051220280,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.4681000000,15950002,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950005,0.0070682460,0.0000000000,0.0052524930,0.0087984270,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950003,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950006,0.0009572500,0.0000000000,0.0007159740,0.0004874890,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950031,15950018,_595_5350_LENDINARA,_595_5350_LENDINARA
15950007,0.0016751650,0.0000000000,0.0012529830,0.0008531380,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950019,15950040,_595_5350_LENDINARA,_595_5350_LENDINARA
15950008,0.0017708850,0.0000000000,0.0013245600,0.0009018730,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950033,15950017,_595_5350_LENDINARA,_595_5350_LENDINARA
15950009,0.0010073400,0.0000000000,0.0003751190,0.0002111960,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,15950032,15950033,_595_5350_LENDINARA,_595_5350_LENDINARA
15950010,0.0025183500,0.0000000000,0.0009377740,0.0005280010,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,15950028,15950033,_595_5350_LENDINARA,_595_5350_LENDINARA
15950011,0.0028716120,0.0000000000,0.0021479450,0.0014625090,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950025,15950019,_595_5350_LENDINARA,_595_5350_LENDINARA
15950012,0.0009241650,0.0000000000,0.0002640570,0.0130621670,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950026,15950034,_595_5350_LENDINARA,_595_5350_LENDINARA
15950013,0.0073032150,0.0000000000,0.0027195870,0.0015311980,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,15950015,15950026,_595_5350_LENDINARA,_595_5350_LENDINARA
15950014,0.0062695370,0.0000000000,0.0035554940,0.0020524900,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.0448000000,15950027,15950025,_595_5350_LENDINARA,_595_5350_LENDINARA
15950015,0.0018887630,0.0000000000,0.0007033360,0.0003959940,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,15950030,15950031,_595_5350_LENDINARA,_595_5350_LENDINARA
15950016,0.0022665150,0.0000000000,0.0008439940,0.0004751960,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,15950029,15950018,_595_5350_LENDINARA,_595_5350_LENDINARA
15950017,0.0010526700,0.0000000000,0.0007548120,0.0054535710,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950005,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950018,0.0004972470,0.0000000000,0.0002828180,0.0235685140,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,10.0896000000,15950007,15950009,_595_5350_LENDINARA,_595_5350_LENDINARA
15950019,0.0005267740,0.0000000000,0.0001505140,0.0074454220,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950010,15950012,_595_5350_LENDINARA,_595_5350_LENDINARA
15950020,0.0012808930,0.0000000000,0.0003659930,0.0181036900,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950009,15950010,_595_5350_LENDINARA,_595_5350_LENDINARA
15950021,0.0008409900,0.0000000000,0.0002402830,0.0118866200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950008,15950011,_595_5350_LENDINARA,_595_5350_LENDINARA
15950022,0.0010073400,0.0000000000,0.0002878310,0.0142377150,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950011,15950007,_595_5350_LENDINARA,_595_5350_LENDINARA
15950023,0.0010513300,0.0000000000,0.0005659590,0.0338342110,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8284000000,15950012,15950006,_595_5350_LENDINARA,_595_5350_LENDINARA
15950024,0.0014358520,0.0000000000,0.0010739720,0.0007312550,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950017,15950019,_595_5350_LENDINARA,_595_5350_LENDINARA
15950025,0.0005384420,0.0000000000,0.0004027510,0.0002742150,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950038,15950020,_595_5350_LENDINARA,_595_5350_LENDINARA
15950026,0.0045468930,0.0000000000,0.0034009280,0.0023156030,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950040,15950036,_595_5350_LENDINARA,_595_5350_LENDINARA
15950027,0.0019982300,0.0000000000,0.0014946060,0.0010176540,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950021,15950038,_595_5350_LENDINARA,_595_5350_LENDINARA
15950028,0.0024913180,0.0000000000,0.0018633480,0.0012686910,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950024,15950026,_595_5350_LENDINARA,_595_5350_LENDINARA
15950029,0.0018905420,0.0000000000,0.0014140650,0.0009628150,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950022,15950031,_595_5350_LENDINARA,_595_5350_LENDINARA
15950030,0.0019503810,0.0000000000,0.0014588180,0.0009932860,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950035,15950025,_595_5350_LENDINARA,_595_5350_LENDINARA
15950031,0.0010290350,0.0000000000,0.0007696910,0.0005240620,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950016,15950038,_595_5350_LENDINARA,_595_5350_LENDINARA
15950032,0.0016392840,0.0000000000,0.0012261130,0.0008348290,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950020,15950023,_595_5350_LENDINARA,_595_5350_LENDINARA
15950033,0.0005718270,0.0000000000,0.0003252370,0.0271038130,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,10.0896000000,15950023,15950000,_595_5350_LENDINARA,_595_5350_LENDINARA
15950034,0.0022016620,0.0000000000,0.0016467700,0.0011212280,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950018,15950021,_595_5350_LENDINARA,_595_5350_LENDINARA
15950035,0.0006838820,0.0000000000,0.0001954030,0.0096658050,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950034,15950039,_595_5350_LENDINARA,_595_5350_LENDINARA
15950036,0.0011089980,0.0000000000,0.0003168730,0.0156742540,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950037,15950035,_595_5350_LENDINARA,_595_5350_LENDINARA
15950037,0.0006222170,0.0000000000,0.0004653860,0.0003168740,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,15950036,15950022,_595_5350_LENDINARA,_595_5350_LENDINARA
15950038,0.0008317490,0.0000000000,0.0002376490,0.0117559070,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950039,15950037,_595_5350_LENDINARA,_595_5350_LENDINARA
15950039,0.0000009240,0.0000000000,0.0000002640,0.0000130620,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950014,15950015,_595_5350_LENDINARA,_595_5350_LENDINARA
15950040,0.0000009240,0.0000000000,0.0000002640,0.0000130620,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.9457000000,15950013,15950032,_595_5350_LENDINARA,_595_5350_LENDINARA
15960000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15960000,5368,_596_5368_MAROSTICA,IT_Transmission
15970000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15970000,5372,_597_5372_MESTRE,IT_Transmission
15980000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15980000,5399,_598_5399_MONTEBELLO,IT_Transmission
15990000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,15990000,5400,_599_5400_MONTECCHIO,IT_Transmission
16000000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,16000000,5446,_600_5446_PEDESALTO,IT_Transmission
16010000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,16010000,5474,_601_5474_VIGASIO,IT_Transmission
16020000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,16020000,5505,_602_5505_ROMANO_D_EZZELINO,IT_Transmission
16030000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,16030000,5506,_603_5506_ROVIGO_P_A_,IT_Transmission
16040000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,16040000,5507,_604_5507_ROVIGO_Z_I_,IT_Transmission
16050000,0.0000900000,0.0000000000,0.0027824890,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,40.0104000000,16050000,5517,_605_5517_S_BONIFACIO,IT_Transmission
16050001,0.0003897780,0.0000000000,0.0002685290,0.0073201500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,7.2746000000,16050002,16050000,_605_5517_S_BONIFACIO,_605_5517_S_BONIFACIO
